"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"3001","F10441562","CS","3370","2633 NE 14th Ave Unit#115","WILTON STATION WILTON STATION","","$449,900","$425,000","2","2","1","1,777","Townhouse","2006","1","","Yes","",""
"3001","F10453216","CS","3470","1412 SW 10th Street","Riverside Park ","","$449,900","$433,000","3","2","0","1,560","Single","1968","1","No","No","",""
"3001","F10432500","CS","3470","1101 River Reach Dr Unit#415","River Reach Condominiums River Reach Condominiums","","$449,900","$450,000","2","2","0","1,110","Condo","1982","0","","Yes","",""
"3001","R11127290","CS","3160","2701 N Ocean Boulevard Unit#3c","Embassy Tower ","","$449,000","$395,000","2","2","0","1,200","Condo","1972","1","No","No","High Rise",""
"3001","F10500936","CS","3160","3015 N Ocean Blvd Unit#12F","The Berkley South The Berkley South","","$449,000","$420,000","2","2","0","1,328","Condo","1974","1","","No","",""
"3001","R10984868","CS","3160","2701 N Ocean Boulevard Unit#5c","EMBASSY TOWER ","","$449,000","$430,000","2","2","0","1,200","Condo","1972","1","No","Yes","",""
"3001","A11799786","CS","3170","2000 S South Ocean Dr Unit#208","EVERGLADES HOUSE CONDO EVERGLADES HOUSE","","$449,000","$400,000","1","1","1","¤1,092","Condo","1965","1","","Yes","",""
"3001","F10488564","CS","3260","1124 Seminole Dr Unit#4B","Coral Cove Coral Cove","","$449,000","$420,000","2","2","0","950","Co-Op","1955","0","","Yes","",""
"3001","F10509492","CS","3280","40 Isle Of Venice Drive Unit#2","Island House East Island House East","","$449,000","$435,000","2","2","0","840","Condo","1993","0","","Yes","",""
"3001","F10498922","CS","3280","111 SE 8th Ave Unit#903","VENEZIA LAS OLAS CONDO VENEZIA LAS OLAS CONDO","","$449,000","$415,000","1","2","0","890","Condo","2002","1","","Yes","",""
"3001","A11650570","CS","3360","1444 NW 7th Ave","PROGRESSO ","","$449,000","$449,000","3","2","0","¤1,190","Single","1952","0","No","No","Attached","¤6,752"
"3001","F10531676","CS","3370","2113 NE 11th Avenue Unit#2113","Wilton Pines Townhomes Wilton Pines Townhomes","","$449,000","$449,000","2","2","1","1,292","Townhouse","1982","0","","No","",""
"3001","F10516052","CS","3370","2350 Wilton Dr Unit#D","Parktown Of Wilton Manors Parktown Of Wilton Manors","","$449,000","$485,000","2","2","1","1,344","Condo","2008","0","","No","",""
"3001","A11843280","CS","3390","1244 NW 1st Ave","PROGRESSO ","","$449,000","$412,000","3","2","","¤1,316","Single","1951","0","No","No","Detached","¤6,380"
"3001","A11618278","CS","3390","2040 NW 10th Ave","HILLMONT MIDDLE RIVER VIS ","","$449,000","$520,000","2","2","0","¤1,871","Single","1964","0","No","Yes","Attached","¤7,647"
"3001","B26010703","CS","3400","1760 NW 18th Street","LAUDERDALE MANORS AMEN RES ","","$449,000","$470,000","4","2","0","1,153","Single","1959","","Yes","No","","7,320"
"3001","A11946880","CS","3400","1218 NW 2nd Ave","PROGRESSO ","","$449,000","$445,000","3","2","0","¤1,209","Single","1956","0","No","No","Attached","¤6,750"
"3001","A11912440","CS","3400","1108 NW 3rd Ave","PROGRESSO ","","$449,000","$440,000","3","2","","¤1,160","Single","1950","0","No","No","Attached","¤6,748"
"3001","A11694898","CS","3460","517 NW 16th Ave","DORSEY PARK SECOND ADD ","","$449,000","$449,000","4","2","0","¤1,520","Single","1961","0","No","No","Detached","¤5,400"
"3001","F10507185","CS","3470","715 SW 4th Ave","Tarpon River Village Tarpon River Village","","$449,000","$425,000","3","3","0","1,487","Townhouse","2002","1","","No","",""
"3001","A11950823","CS","3480","1101 SW 19th St","YELLOWSTONE PARK AMEN PLA ","","$449,000","$425,000","3","1","0","¤1,200","Single","1954","1","No","No","Detached","¤9,998"
"3001","F10540912","CS","3480","1306 SW 18th Street","Yellowstone Park Amd ","","$449,000","$415,000","1","1","0","1,091","Single","1948","0","No","No","","6,248"
"3001","A11699305","CS","3500","600 W Las Olas Blvd Unit#509S","SYMPHONY SOUTH CONDO SYMPHONY","","$449,000","$435,000","2","2","0","¤1,093","Condo","2005","1","","Yes","",""
"3001","A11650750","CS","3700","315 NE 3rd Ave Unit#1505","STRADA 315 CONDO STRADA 315","","$449,000","$420,000","2","2","0","¤1,155","Condo","2007","2","","No","",""
"3001","A11844667","CS","3560","1520 NW 15th Way","LAUDERDALE MANORS AMEN RE ","","$448,999","$445,000","4","2","0","","Single","1954","0","No","No","Detached","¤7,542"
"3001","F10421767","CS","3390","1721 NW 8th Ave","Progresso 2-18 D ","","$448,990","$445,000","3","1","0","925","Single","1953","0","No","No","","7,692"
"3001","A11866163","CS","3160","3000 E Sunrise Blvd Unit#3F","CARLTON TOWER CONDO CARLTON TOWER CONDO","","$448,000","$415,000","2","2","0","¤1,202","Condo","1969","1","","No","",""
"3001","F10545021","CS","3800","511 SE 5th Ave Unit#1010","NURIVER LANDING CONDO NURIVER LANDING CONDO","","$447,000","$438,000","2","2","0","1,246","Condo","2006","1","","No","",""
"3001","F10484339","CS","3160","2715 N Ocean Blvd Unit#7A","Embassy Tower II Embassy Tower II","","$445,000","$415,000","2","2","0","1,200","Condo","1973","1","","No","",""
"3001","F10470628","CS","3160","551 N Fort Lauderdale Beach Blvd Unit#H1712","OCEAN RESORT RESIDENCES OCEAN RESORT RESIDENCES","","$445,000","$420,000","1","1","0","579","Condo","2009","1","","Yes","",""
"3001","F10470268","CS","3260","1160 N Federal Hwy Unit#1014","East Point Towers East Point Towers","","$445,000","$410,000","2","2","0","1,920","Condo","1978","1","","Yes","",""
"3001","B26011655","CS","3270","1401 NE 9th Street Unit#61","VICTORIA PARK PLACE ","","$445,000","$380,000","3","2","1","1,658","Townhouse","1985","2","No","No","Garden Apartment","0"
"3001","R11018940","CS","3280","155 Isle Of Venice Drive Unit#701","VENICE ISLE TOWER CONDO ","","$445,000","$525,000","2","2","0","800","Condo","1973","1","No","Yes","High Rise",""
"3001","F10556242","CS","3600","801 SE 16th Court Unit#14","HARBOUR OAKS HARBOUR OAKS","","$445,000","$427,000","3","2","1","1,460","Townhouse","1987","","","No","",""
"3001","A11601008","CS","3800","520 SE 5th Ave Unit#1706","LAS OLAS BY THE RIVER CON LAS OLAS BY THE RIVER","","$445,000","$400,000","2","2","0","¤1,136","Condo","2001","1","","No","",""
"3001","A11756084","CS","3390","1206 NW 7th Ave","PROGRESSO ","","$444,900","$420,000","2","1","0","¤843","Single","1952","1","No","No","Detached","¤6,757"
"3001","R11158640","CS","3390","1139 NW 1st Avenue","PROGRESSO 2-18 D ","","$440,000","$405,000","2","1","0","994","Single","1957","0","No","No","","6,750"
"3001","A11772325","CS","3390","427 NW 18th Ave","DORSEY PARK THIRD ADD ","","$440,000","$440,000","4","2","","¤1,305","Single","1953","0","No","No","Detached","¤5,250"
"3001","F10491575","CS","3460","419 NW 19th Ave","Dorsey Park 4th Add 25-26 ","","$440,000","$435,000","3","2","0","1,628","Single","1952","1","No","No","","5,250"
"3001","F10539928","CS","3470","523 SW 19th Terrace","The Edge on 20th The Edge on 20th","","$440,000","$430,000","3","2","1","1,328","Townhouse","2021","2","","No","",""
"3001","A11755934","CS","3490","523 SW 19th Ter","The Edge On 20 The Edge On 20","","$440,000","$420,000","3","2","1","¤1,328","Townhouse","2022","1","","No","",""
"3001","F10482513","CS","3160","711 N Birch Rd Unit#503","Hawthorne East Hawthorne East","","$439,900","$435,000","2","2","0","1,100","Co-Op","1956","0","","No","",""
"3001","A11192224","CS","3160","551 N Fort Lauderdale Beach Blvd Unit#H1510","THE OCEAN RESORT THE OCEAN RESORT","","$439,900","$390,000","0","1","0","579","Condo","2009","1","","Yes","",""
"3001","F10545740","CS","3370","2631 NE 14th Avenue Unit#304","Wilton Station Wilton Station","","$439,900","$420,000","1","2","0","1,082","Condo","2006","1","","No","",""
"3001","F10501107","CS","3370","2625 NE 14th Ave Unit#308","WILTON STATION WILTON STATION","","$439,900","$435,000","2","2","0","1,400","Condo","2005","1","","Yes","",""
"3001","F10498055","CS","3370","2617 NE 14th Ave Unit#305","Wilton Station Wilton Station","","$439,900","$440,000","2","2","0","1,400","Condo","2006","0","","No","",""
"3001","F10480785","CS","3370","2631 NE 14th Ave Unit#202","Wilton Station Wilton Station","","$439,900","$425,000","1","1","1","1,125","Condo","2006","0","","No","",""
"3001","F10481551","CS","3370","1324 NE 1st Ave","South Middle River ","","$439,900","$420,000","2","1","0","900","Single","1952","0","No","No","","6,753"
"3001","A11707736","CS","3370","1325 NE 5th Ave","PROGRESSO Acapulco Townhomes","","$439,900","$430,000","3","3","0","¤1,260","Townhouse","2006","0","","No","",""
"3001","B26015240","CS","3400","1525 NW 14th Court","LAUDERDALE MANORS AMD PLAT ","","$439,900","$439,900","4","2","0","1,206","Single","1952","","No","No","","7,697"
"3001","A11717186","CS","3400","1549 NW 11th Way","LAUDERDALE VILLAS ","","$439,900","$440,000","3","2","0","¤1,510","Single","1953","2","No","No","Detached","¤10,366"
"3001","F10531794","CS","3480","2512 SW 14th Ave Unit#503","GROVE AT RIVER OAKS GROVE AT RIVER OAKS","","$439,900","$435,000","2","2","1","1,455","Townhouse","2006","2","","No","",""
"3001","F10540292","CS","3160","551 N Fort Lauderdale Beach Boulevard Unit#H1406","OCEAN RESORT RESIDENCES OCEAN RESORT RESIDENCES","","$439,000","$394,000","0","1","0","577","Condo","2009","1","No","Yes","","0"
"3001","F10531735","CS","3160","551 N Fort Lauderdale Beach Unit#H906","OCEAN RESORT RESIDENCES OCEAN RESORT RESIDENCES","","$439,000","$390,000","1","1","0","577","Condo","2009","1","","Yes","",""
"3001","F10499619","CS","3160","505 N Fort Lauderdale Beach Blvd Unit#717","Q Club Resort & Residence Q Club Resort & Residence","","$439,000","$380,000","1","2","0","1,028","Condo","2006","1","","Yes","",""
"3001","F10463046","CS","3160","551 N Fort Lauderdale Beach Blvd Unit#R2211","OCEAN RESORT RESIDENCES OCEAN RESORT RESIDENCES","","$439,000","$425,000","1","1","0","577","Condo","2009","1","","Yes","",""
"3001","R11159133","CS","3260","1124 Seminole Drive Unit#4b","CORAL COVE ASSOC CO-OP ","","$439,000","$425,000","2","2","0","950","Condo","1956","0","No","Yes","Garden Apartment",""
"3001","F10443962","CS","3280","1750 E Las Olas Blvd Unit#601","Seventeen Fifty Las Olas Seventeen Fifty Las Olas","","$439,000","$420,000","2","2","0","1,100","Co-Op","1957","0","","Yes","",""
"3001","B26002022","CS","3370","2633 NE 14th Avenue Unit#308","WILTON STATION RES CONDO ","","$439,000","$410,000","2","2","0","1,400","Condo","2007","1","No","No","","0"
"3001","F10490806","CS","3370","688 Kensington Pl","Tropical Gardens Tropical Gardens","","$439,000","$430,000","2","2","1","1,418","Townhouse","1976","0","","Yes","",""
"3001","F10533378","CS","3400","1109 NW 15th Avenue","Lauderdale Manor ","","$439,000","$439,000","3","2","0","1,291","Single","1950","0","No","No","","8,420"
"3001","F10392692","CS","3600","1501 SE 15th St Unit#2-4","Island Club Island Club","","$439,000","$430,000","2","1","1","1,035","Condo","1963","0","","Yes","",""
"3001","F10518963","CS","3800","511 SE 5th Ave Unit#1906","NuRiver Landing NuRiver Landing","","$439,000","$432,500","2","1","0","1,017","Condo","2006","1","","Yes","",""
"3001","F10462880","CS","3160","2840 N Ocean Blvd Unit#1004","Sea Tower Sea Tower","","$438,000","$418,000","1","1","0","769","Co-Op","1958","0","","Yes","",""
"3001","A11658220","CS","3280","350 SE 2nd St Unit#2580","350 LAS OLAS PLACE CONDO 350 Las Olas Place","","$437,000","$415,000","1","1","0","¤847","Condo","2005","0","","No","",""
"3001","F10454481","CS","3390","716 NW 19th St","Jamesson Sub Amd 34-9 B ","","$437,000","$405,460","2","1","0","1,023","Single","1954","1","No","No","","10,560"
"3001","F10478787","CS","3160","3020 NE 32nd Ave Unit#808","TIDES AT BRIDGESIDE TIDES AT BRIDGESIDE","","$435,000","$395,000","1","1","0","815","Condo","2002","2","","No","",""
"3001","F10469563","CS","3170","1750 S. Ocean Lane Unit#201","Lago Mar Place Lago Mar Place","","$435,000","$390,000","2","2","0","1,002","Co-Op","1962","0","","Yes","",""
"3001","F10534404","CS","3270","100 N Federal Highway Unit#819","The Waverly at Las Olas The Waverly at Las Olas","","$435,000","$390,000","2","2","0","1,200","Condo","2005","1","","No","",""
"3001","F10458013","CS","3270","151 NE 16th Ave Unit#380","PINE CREST VILLAGE 1 PINE CREST VILLAGE 1","","$435,000","$416,000","2","2","0","1,273","Condo","1970","0","","No","",""
"3001","R11016606","CS","3280","155 Isle Of Venice Drive Unit#602","VENICE ISLE TOWER CONDO ","","$435,000","$475,000","2","2","0","800","Condo","1973","1","No","Yes","High Rise",""
"3001","F10552453","CS","3311","1036 NW 13th Street","LAUDERDALE MANORS ADD ","","$435,000","$425,000","3","2","0","1,318","Single","1956","0","No","No","","9,430"
"3001","F10498928","CS","3370","2601 NE 14th Ave Unit#302","WILTON STATION WILTON STATION","","$435,000","$410,000","2","2","0","1,315","Condo","2006","1","","No","",""
"3001","R10995828","CS","3370","700 NE 16th Street","RESUB OF POR OF NORFOLK GA ","","$435,000","$435,000","2","1","0","1,054","Single","1954","0","No","No","","3,460"
"3001","F10499265","CS","3390","1223 NW 1st Ave","Progresso 2-18 D ","","$435,000","$420,000","2","1","0","1,074","Single","1949","0","No","No","","6,750"
"3001","A11784067","CS","3460","735 NW 19th Ave","LIBERTY PARK ","","$435,000","$425,000","3","2","","¤1,375","Single","2002","1","No","No","Attached","¤5,000"
"3001","A11592699","CS","3470","525 SW 18th Ave Unit#21","RIVERSIDE NO 2 OAK HAMMOCK","","$435,000","$400,000","3","2","1","¤1,562","Townhouse","2006","2","","No","",""
"3001","F10536254","CS","3560","1237 NW 17 Street","LAUDERDALE MANORS ","","$435,000","$435,000","4","2","0","1,460","Single","1954","0","No","No","",""
"3001","B26012987","CS","3600","905 SE 12th Court Unit#15","CAPISTRANO TOWNHOMES CONDO ","","$435,000","$415,000","2","2","1","1,430","Condo","1989","","No","No","Old Spanish","0"
"3001","F10552436","CS","3800","511 SE 5th Avenue Unit#1108","NuRiver Landing Condo NuRiver Landing Condo","","$435,000","$420,000","2","2","0","1,246","Condo","2006","1","","Yes","",""
"3001","F10486340","CS","3260","1170 N Federal Highway Unit#702","East Point Towers East Point Towers","","$434,900","$415,000","2","2","0","1,920","Condo","1973","1","","Yes","",""
"3001","F10515616","CS","3470","419 SW 13th Ter","Village at Sailboat Bend Village at Sailboat Bend","","$434,900","$425,000","2","2","1","1,679","Townhouse","2005","0","","No","",""
"3001","F10506108","CS","3280","800 SE 4 Street Unit#405","Chateau Mar Chateau Mar","","$434,344","$435,000","2","2","0","1,100","Condo","1966","0","","Yes","",""
"3001","F10473620","CS","3160","3015 N Ocean Blvd Unit#14F","The Berkley South The Berkley South","","$433,000","$433,000","2","2","0","1,328","Condo","1974","1","","No","",""
"3001","R11151918","CS","3160","3400 NE 25th Street","LAUDERDALE BEACH ","","$430,000","$399,000","4","4","0","3,444","","2021","2","Yes","No","","6,232"
"3001","F10429454","CS","3160","3015 N OCEAN BLVD Unit#8G","BERKLEY SOUTH BERKLEY SOUTH","","$430,000","$400,000","2","2","0","1,200","Condo","1974","1","","No","",""
"3001","F10467400","CS","3260","2820 NE 30 Unit#5","Laurel Terrace Laurel Terrace","","$430,000","$399,000","2","2","0","1,100","Condo","1964","0","","Yes","",""
"3001","A11938287","CS","3390","1713 NW 8th Ave","PROGRESSO ","","$430,000","$415,000","2","1","0","¤925","Single","1954","0","No","No","Detached","¤7,692"
"3001","A11887861","CS","3390","1135 N Andrews Ave","PROGRESSO ","","$430,000","$425,000","2","2","","¤1,230","Single","1953","0","No","No","Detached","¤6,004"
"3001","A11924756","CS","3400","1035 NW 11th Ct","CHATEAU PARK SEC ","","$430,000","$430,000","3","2","0","¤1,218","Single","1978","1","No","No","Attached","¤5,700"
"3001","F10501652","CS","3400","1617 NW 18th Ave","Lauderdale Manors Amd ","","$430,000","$430,000","3","2","0","1,056","Single","1953","0","No","No","","7,201"
"3001","A11724067","CS","3400","1643 NW 14th Ct","LAUDERDALE MANORS AMD PLA ","","$430,000","$400,000","3","2","","¤1,221","Single","1952","0","No","No","Detached","¤8,247"
"3001","F10541899","CS","3480","1014 SW 20th Street","Banyan Grove 25-23 B ","","$430,000","$380,000","2","2","0","1,074","Single","1949","0","No","No","","7,499"
"3001","F10527344","CS","3560","525 NW 15th Ave","Dorsey Park First Add 21- ","","$430,000","$421,000","3","2","0","1,478","Single","2012","1","No","No","","5,650"
"3001","A11720305","CS","3560","1608 NW 11th Pl","LAUDERDALE MANOR ","","$430,000","$430,000","6","2","","¤1,656","Single","1953","0","No","No","Detached","¤7,894"
"3001","A11846367","CS","3400","1100 NW 11th Pl","LAUDERDALE MANORS ADD ","","$429,999","$410,000","6","2","0","¤1,384","Single","1957","0","No","No","Detached","¤7,645"
"3001","A11982705","CS","3311","1031 NW 13th St","LAUDERDALE MANORS ADD ","","$429,990","$430,000","3","2","0","¤1,336","Single","1952","0","No","No","Detached","¤7,633"
"3001","F10463092","CS","3400","1823 NW 16th Ave","Lauderdale Manors 19 St 4 ","","$429,990","$427,000","4","2","0","1,296","Single","1959","0","No","No","","7,379"
"3001","F10530816","CS","3160","2401 N Ocean Blvd Unit#403","Fountains On Ocean Fountains On Ocean","","$429,900","$400,000","1","1","0","1,080","Condo","2008","1","","No","",""
"3001","F10481915","CS","3160","209 N Fort Lauderdale Beach Blvd Unit#16H","THE SEASONS THE SEASONS","","$429,900","$420,000","0","1","0","570","Condo","1981","1","","Yes","",""
"3001","F10486362","CS","3400","1624 NW 16th St","Lauderdale Manors Resub O ","","$429,900","$430,000","3","2","0","960","Single","1953","0","No","No","","10,104"
"3001","A11590312","CS","3470","1101 E River Reach Dr Unit#109","RIVER REACH CONDOMINIUM I River Reach","","$429,900","$400,000","3","2","0","¤1,500","Condo","1982","1","","Yes","",""
"3001","F10478015","CS","3260","2743 NE 15th St Unit#6","Norfolk House Norfolk House","","$429,000","$429,000","2","2","0","764","Co-Op","1961","0","","Yes","",""
"3001","F10548228","CS","3270","151 NE 16th Avenue Unit#367","Pine Crest Village Pine Crest Village","","$429,000","$415,000","2","2","0","1,280","Condo","1970","0","","No","",""
"3001","F10533882","CS","3380","350 SE 2nd St Unit#1680","350 LAS OLAS PLACE 350 LAS OLAS PLACE","","$429,000","$405,000","1","1","0","847","Condo","2005","1","","No","",""
"3001","R11083032","CS","3390","1312 NW 2nd Avenue","PROGRESSO ","","$429,000","$415,000","3","1","0","1,030","Single","1946","0","No","No","Ranch","6,750"
"3001","A11697526","CS","3400","1640 NW 18th Ave","LAUDERDALE MANORS RESUB O ","","$429,000","$405,000","3","2","","¤912","Single","1954","0","No","No","Detached","¤6,000"
"3001","A11646215","CS","3460","744 NW 15th Ter","CARVER PARK ","","$429,000","$426,500","4","2","","¤1,445","Single","2003","1","No","No","Detached","¤5,625"
"3001","F10517328","CS","3800","520 SE 5th Ave Unit#1112","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$429,000","$429,000","2","2","0","1,148","Condo","2001","1","","No","",""
"3001","A11754301","CS","3700","520 SE 5th Ave Unit#3103","LAS OLAS BY THE RIVER CON Las Olas by the River","","$427,900","$427,000","2","2","0","¤1,278","Condo","2001","1","","No","",""
"3001","A11746786","CS","3800","520 SE 5th Ave Unit#1302","LAS OLAS BY THE RIVER CON Las Olas by the River","","$427,000","$420,000","2","2","0","¤1,148","Condo","2001","1","","No","",""
"3001","A11756717","CS","3370","1732 NW 7th Ave","PROGRESSO ","","$425,990","$420,000","2","1","0","¤992","Single","1953","0","No","No","Detached","¤6,750"
"3001","A11974134","CS","3170","2100 S OCEAN DR Unit#11J","SKY HARBOUR EAST SKY HARBOUR EAST","","$425,000","$402,500","1","1","0","900","Condo","1964","0","","Yes","",""
"3001","F10552542","CS","3260","2740 Yacht Club Boulevard Unit#9D","CORAL COVE ASSOC CO-OP CORAL COVE ASSOC CO-OP","","$425,000","$400,000","2","2","0","950","Co-Op","1955","0","","Yes","",""
"3001","F10505929","CS","3260","1332 Bayview Dr Unit#101","Hawthorne Bay Hawthorne Bay","","$425,000","$385,000","2","2","0","1,150","Condo","1966","0","","Yes","",""
"3001","F10495344","CS","3270","100 N Federal Hwy Unit#1123","WAVERLY AT LAS OLAS WAVERLY AT LAS OLAS","","$425,000","$400,000","2","2","0","1,228","Condo","2005","1","","No","",""
"3001","F10502212","CS","3280","111 SE 8th Ave Unit#603","VENEZIA LAS OLAS VENEZIA LAS OLAS","","$425,000","$416,000","1","2","0","890","Condo","2002","1","","Yes","",""
"3001","A11779044","CS","3340","1600 NW 15th Ave","LAUDERDALE VILLAS ","","$425,000","$425,000","3","2","0","¤1,116","Single","1952","0","No","No","Detached","¤10,249"
"3001","F10502931","CS","3370","669 Cypress Ln Unit#29B","Cypress Cove Cypress Cove","","$425,000","$410,000","2","2","1","1,200","Townhouse","1976","0","","No","",""
"3001","F10477385","CS","3370","608 NE 29th Dr Unit#1","Wilton Manors Townhouse Wilton Manors Townhouse","","$425,000","$415,000","2","1","1","1,144","Townhouse","1983","0","","No","",""
"3001","F10465471","CS","3370","2631 NE 14th Ave Unit#205","WILTON STATION RES CONDO WILTON STATION RES CONDO","","$425,000","$400,000","1","2","0","1,082","Condo","2005","0","","No","",""
"3001","F10451383","CS","3380","1949 NE 15th Ave Unit#1949","EDGEWATER TOWNHOMES EDGEWATER TOWNHOMES","","$425,000","$395,000","2","1","1","1,060","Townhouse","1987","0","","No","",""
"3001","F10530138","CS","3390","1621 NW 7th Ave","Progresso 2-18 D ","","$425,000","$415,000","2","1","0","1,037","Single","1954","0","No","No","","6,754"
"3001","F10486609","CS","3390","1325 NW 5th Ave","PROGRESSO ","","$425,000","$410,000","2","1","1","880","Single","1950","0","No","No","","6,751"
"3001","F10425922","CS","3390","1529 NW 6th Ave","Progresso 2-18 D ","","$425,000","$400,000","2","1","0","909","Single","1952","0","No","No","","6,752"
"3001","R11021767","CS","3400","1536 NW 15th Avenue","LAUDERDALE MONORS ","","$425,000","$400,000","4","2","0","1,344","Single","1952","0","No","No","Ranch","13,049"
"3001","B26006577","CS","3470","1210 W Las Olas Boulevard","WAVERLY PLACE ","","$425,000","$408,000","2","2","1","1,657","Townhouse","1997","","No","No","Garden Apartment","1,060"
"3001","B26017746","CS","3480","1405 SW 19th Avenue","RIVERSIDE ESTATES ADD ","","$425,000","$350,000","3","1","0","1,150","Single","1954","","No","No","","10,639"
"3001","F10528427","CS","3480","1725 SW 14TH ST","Shady Banks ","","$425,000","$425,000","3","1","0","1,104","Single","1953","0","No","No","","6,300"
"3001","F10524530","CS","3480","2544 SW 14th Ave Unit#105","Grove at River Oaks Grove at River Oaks","","$425,000","$425,000","2","2","1","1,455","Townhouse","2006","2","","No","",""
"3001","B26001533","CS","3600","905 SE 12th Court Unit#16","CAPISTRANO TOWNHOMES CONDO ","","$425,000","$405,000","2","2","1","1,430","Townhouse","1989","","Yes","No","",""
"3001","A11892723","CS","3600","1700 SE 15th St Unit#215","CARAVEL CONDOMINIUM APART Caravel Condominium","","$425,000","$395,000","2","2","0","¤1,200","Condo","1965","0","","Yes","",""
"3001","F10520175","CS","3600","801 SE 16th Court Unit#11","Harbour Oaks Town Home Harbour Oaks Town Home","","$425,000","$400,000","2","2","1","1,220","Townhouse","1987","0","","No","",""
"3001","R11052032","CS","3600","2033 SE 10th Avenue Unit#619","Village East Condo ","","$425,000","$420,000","2","2","0","1,054","Condo","2000","0","No","No","Garden Apartment",""
"3001","F10472635","CS","3700","533 NE 3rd Ave Unit#139","SOLE at Flagler Village SOLE at Flagler Village","","$425,000","$406,000","2","2","0","1,270","Condo","2005","1","","No","",""
"3001","R11015581","CS","3700","533 NE 3rd Avenue Unit#209","SOLE AT FORT LAUDERDALE C ","","$425,000","$400,000","2","2","0","1,270","Condo","2005","1","No","No","",""
"3001","F10544068","CS","3800","511 SE 5th Avenue Unit#707","NURIVER LANDING NURIVER LANDING","","$425,000","$410,000","2","2","0","1,233","Condo","2006","1","","Yes","",""
"3001","A11834497","CS","3800","511 SE 5th Ave Unit#2301","NURIVER LANDING CONDO NURIVER LANDING","","$425,000","$405,000","1","1","0","¤908","Condo","2006","1","","Yes","",""
"3001","F10456657","CS","3800","520 SE 5th Ave Unit#2612","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$425,000","$415,000","2","2","0","1,148","Condo","2001","1","","No","",""
"3001","F10451463","CS","3800","511 SE 5th Ave Unit#2020","NU RIVER LANDING NU RIVER LANDING","","$425,000","$400,000","1","1","0","808","Condo","2005","1","","Yes","",""
"3001","F10475432","CS","3400","1647 NW 11th Pl","Lauderdale Manors Amd ","","$424,990","$425,000","4","2","0","1,254","Single","1955","0","No","No","","10,164"
"3001","A11593058","CS","3460","878 NW 17th Ave","LINCOLN PARK SIXTH ADD ","","$424,950","$404,000","3","2","0","¤1,260","Single","1950","5","No","No","Attached","¤5,220"
"3001","A11792980","CS","3280","1770 E Las Olas Blvd Unit#507","LAS OLAS VILLAS CONDO Las Olas Villas","","$424,900","$400,000","2","2","0","¤1,030","Condo","1968","1","","Yes","",""
"3001","B26022129","CS","3370","2625 NE 14th Avenue Unit#114","WILTON STATION RES CONDO ","","$424,900","$420,000","2","2","1","1,777","Townhouse","2006","0","No","No","",""
"3001","A12024814","CS","3400","1632 NW 18th Ave","LAUDERDALE MANORS RESUB O ","","$424,900","$415,000","3","2","","¤1,083","Single","1953","0","No","No","Detached","¤6,012"
"3001","A11984320","CS","3400","1224 NW 18th St","LAUDERDALE VILLAS ","","$424,900","$425,000","3","2","0","¤1,252","Single","1953","0","No","No","Detached","¤11,255"
"3001","R11084540","CS","3400","918 NW 14th Court","LAUDERDALE MANORS ADD-RESU ","","$424,900","$425,000","3","2","0","996","Single","1956","0","No","No","Ranch","8,546"
"3001","R11060223","CS","3400","1313 NW 11th Place","LAUDERDALE MANORS ADD ","","$424,000","$424,000","3","2","0","1,075","Single","2024","0","No","No","","6,848"
"3001","F10523695","CS","3600","610 SE 14th Court Unit#6","Casa Bay View Casa Bay View","","$424,000","$415,000","2","2","1","1,170","Townhouse","1989","0","","No","",""
"3001","A11734371","CS","3700","315 NE 3rd Ave Unit#1804","STRADA 315 CONDO STRADA 315 CONDO","","$424,000","$387,000","1","1","1","¤927","Condo","2007","1","","No","",""
"3001","R11098688","CS","3160","2841 N Ocean Boulevard Unit#510","VANTAGE VIEW CONDO ","","$420,000","$401,000","2","2","0","1,200","Condo","1976","1","No","Yes","",""
"3001","A12008774","CS","3370","2017 NE 29th Ct","CORAL SHORES ","","$420,000","$420,000","3","2","0","¤1,549","Single","1955","0","No","No","Detached","¤7,001"
"3001","F10462364","CS","3370","240 NE 17th Ct Unit#701","Spanish Springs Townhomes Spanish Springs Townhomes","","$420,000","$408,000","3","2","1","1,408","Townhouse","1987","0","","No","",""
"3001","A11735492","CS","3400","1606 NW 13th Ct","LAUDERDALE MANORS AMD PLA ","","$420,000","$420,000","3","2","0","","Single","1953","0","No","No","Detached","¤7,700"
"3001","F10463785","CS","3470","247 SW 13 TERRACE Unit#247","VILLAGE AT SAILBOAT BEND VILLAGE AT SAILBOAT BEND","","$420,000","$375,000","2","2","1","1,680","Condo","2005","0","","No","",""
"3001","F10492660","CS","3480","2524 SW 14th Ave Unit#904","GROVE AT RIVER OAKS GROVE AT RIVER OAKS","","$420,000","$390,000","2","2","1","1,455","Townhouse","2006","2","","No","",""
"3001","A11963192","CS","3800","511 SE 5th Ave Unit#1201","NURIVER LANDING CONDO NURIVER LANDING","","$420,000","$420,000","1","1","0","¤908","Condo","2007","0","","Yes","",""
