"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"501","A11792692","X","3460","633 NW 15th Ave","DORSEY PARK ","","$1,100,000","","0","1","","¤3,916","Single","1958","0","No","No","Attached","¤9,000"
"501","A11802246","X","3470","816 SW 10th Str","Tarpon River ","","$1,100,000","","3","3","1","3,190","Single","2007","2","Yes","Yes","Attached",""
"501","A11471640","X","3470","604 SW 11th Ct","CROISSANT PARK RIVER SEC ","","$1,100,000","","2","2","","¤1,180","Single","1947","1","No","Yes","Detached","¤7,610"
"501","F10461468","X","3480","1321 Mango Isle","South New River Isles Sec ","","$1,100,000","","3","2","0","1,860","Single","1953","1","No","Yes","","6,360"
"501","F10435655","X","3800","333 Las Olas Way Unit#1407","LAS OLAS RIVER HOUSE LAS OLAS RIVER HOUSE","","$1,100,000","","2","2","1","1,522","Condo","2004","1","","Yes","",""
"501","F10450258","X","3570","915 W Las Olas Blvd","NA NA","","$1,099,999","","3","3","1","2,560","Townhouse","2006","2","","No","",""
"501","F10515262","X","3470","301 SW 9th","Ft Lauderdale Land & Dev ","","$1,099,987","","4","3","0","2,000","Single","1935","0","No","No","","7,425"
"501","R11035127","X","3370","2016 NE 22nd Street","CORAL POINT ","","$1,099,900","","4","3","0","1,941","Single","1956","0","Yes","No","Garden Apartment, Ranch","7,003"
"501","F10498822","X","3160","2845 NE 9th St Unit#605","Le Club International Le Club International","","$1,099,000","","2","2","1","2,450","Condo","2002","2","","Yes","",""
"501","F10387508","X","3170","100 S Birch Rd Unit#1403F","JACKSON TOWER LAS OLAS CO JACKSON TOWER LAS OLAS CO","","$1,099,000","","2","2","0","1,722","Condo","2001","1","","Yes","",""
"501","A11792468","X","3370","324 NE 28th St","TROPICAL MANORS ","","$1,099,000","","3","2","0","¤1,669","Single","2025","1","Yes","No","Detached","¤7,002"
"501","F10463760","X","3390","2836 NW 11th Ave","Jenada Isle 50-39 B ","","$1,099,000","","4","3","0","2,712","Single","1962","4","Yes","No","","10,792"
"501","F10532845","X","3480","1441 SW 23rd Court","Marina Landings ","","$1,099,000","","4","3","1","2,751","Single","2025","2","Yes","No","","4,050"
"501","A11500219","X","3160","3101 Bayshore Dr Unit#1109","FORT LAUDERDALE RESIDENCE W Residences","","$1,098,000","","2","2","0","¤1,402","Condo","2011","1","","Yes","",""
"501","A11715273","X","3480","1300 SW 18th Ct","YELLOWSTONE PARK AMEN PLA ","","$1,098,000","","3","2","0","¤1,631","Single","1960","1","No","No","Attached","¤7,993"
"501","A11614491","X","3160","3101 Bayshore Dr Unit#2202","FORT LAUDERDALE RESIDENCE W FORT-LAUDERDALE","","$1,097,999","","2","2","0","¤1,329","Condo","2011","1","","Yes","",""
"501","F10496638","X","3170","100 S Birch Rd Unit#1703","Jackson Tower Jackson Tower","","$1,097,000","","2","2","0","1,722","Condo","2001","1","","Yes","",""
"501","F10493576","X","3160","2831 N Ocean Blvd Unit#504N","Sapphire Fort Lauderdale Sapphire Fort Lauderdale","","$1,095,000","","2","2","0","1,630","Condo","2009","1","","No","",""
"501","F10467177","X","3170","1200 Holiday Dr Unit#301","COCONUT GROVE RESIDENCES COCONUT GROVE RESIDENCES","","$1,095,000","","1","1","1","1,603","Condo","2008","1","","Yes","",""
"501","A11553456","X","3480","1812 SW 10th Ave","YELLOWSTONE PARK AMEN PLA ","","$1,095,000","","4","3","1","¤2,580","Single","2004","2","Yes","No","Detached","¤5,624"
"501","F10524907","X","3800","100 E Las Olas Boulevard Unit#1802","100 Las Olas 100 Las Olas","","$1,095,000","","2","2","1","1,404","Condo","2020","2","","No","",""
"501","F10455303","X","3270","906 NE 15th Ave Unit#906","Victoria 904 Victoria 904","","$1,090,000","","3","3","1","2,600","Townhouse","2017","2","","No","",""
"501","F10527385","X","3280","70 Isle Of Venice Unit#203","Villa Contessa Villa Contessa","","$1,090,000","","3","3","0","1,794","Condo","2001","0","","Yes","",""
"501","F10401978","X","3280","70 Isle Of Venice Dr Unit#203","VILLA CONTESSA CONDO VILLA CONTESSA CONDO","","$1,090,000","","3","3","0","1,794","Condo","1999","1","","Yes","",""
"501","R10891477","X","3470","811 SW 10 Street","CROISSANT PARK RIVER ","","$1,090,000","","3","2","1","3,250","Townhouse","2023","1","No","No","","6,500"
"501","R10891476","X","3470","809 SW 10 Street","CROISSANT PARK RIVER ","","$1,090,000","","3","2","1","3,250","Townhouse","2023","1","No","No","","6,500"
"501","F10516402","X","3160","777 Bayshore Drive Unit#701","Americas on the Park Americas on the Park","","$1,085,000","","3","2","1","2,200","Condo","1976","1","","Yes","","0"
"501","F10449374","X","3370","2801 NE 1st Ave","Sunset Manors Amd 27-26 B ","","$1,079,000","","3","2","0","1,684","Single","1952","0","Yes","No","","10,708"
"501","F10526644","X","3370","8 NE 29th St","Almar Estates Resub 32-36 ","","$1,074,900","","3","2","0","1,591","Single","1956","0","Yes","No","","6,500"
"501","F10451306","X","3080","610 W Las olas Blvd Unit#1617","Symphony Symphony","","$1,050,000","","3","2","1","1,678","Condo","2005","2","","Yes","",""
"501","F10530131","X","3160","401 N Birch Road Unit#504","Tiffany House Tiffany House","","$1,050,000","","2","2","0","1,285","Condo","2018","1","","No","",""
"501","F10412663","X","3160","777 Bayshore Dr Unit#705","Americas on the Park Americas on the Park","","$1,050,000","","2","2","1","1,820","Condo","1976","1","","Yes","",""
"501","A11587900","X","3380","1705 NE 11th St","PROGRESSO ","","$1,050,000","","4","3","0","¤2,817","Single","2008","2","Yes","No","Attached","¤3,143"
"501","R11124700","X","3470","1733 SW 5th Court","GILL ISLES ","","$1,050,000","","3","2","0","1,465","Single","1957","1","No","Yes","","9,256"
"1001","A11252555","X","3160","551 N Fort Lauderdale Beach Blvd Unit#H705","551 FLB CONDOMINIUM HOTEL The Ocean Resort Residenc","","$1,049,000","","2","2","1","¤1,208","Condo","2015","2","","No","",""
"1001","A11750796","X","3170","1698 S Ocean Ln Unit#171","OCEANAGE CONDO The Oceanage","","$1,049,000","","2","2","0","¤1,264","Condo","1973","1","","No","",""
"1001","R11085717","X","3370","2669 NE 8th Avenue","HIGHLANDS ESTATES ","","$1,049,000","","3","2","1","1,579","Townhouse","2022","2","No","No","","1,714"
"1001","A11834595","X","3370","2200 NE 19th Ave","CORAL POINT ","","$1,040,000","","4","4","0","¤2,003","Single","1956","0","No","Yes","Detached","¤7,000"
"1001","A11646505","X","3300","922 NE 17th Way","PROGRESSO ","","$1,025,000","","3","3","1","¤2,428","Single","2016","2","No","No","Detached","¤2,731"
"1001","F10466632","X","3270","925 N Victoria Park Rd","VICTORIA PARK ","","$1,024,000","","3","3","1","2,436","Single","2018","2","Yes","No","",""
"1001","A11643048","X","3160","3101 Bayshore Dr Unit#805","FORT LAUDERDALE RESIDENCE W Fort Lauderdale Residen","","$1,020,000","","2","2","0","¤1,176","Condo","2011","1","","Yes","",""
"1001","A11436023","X","3170","3101 Bayshore Dr Unit#805","FORT LAUDERDALE RESIDENCE W Fort Lauderdale Residen","","$1,020,000","","2","2","0","¤1,176","Condo","2010","1","","Yes","",""
"1001","A11914838","X","3370","2572 NE 16 Avenue","Altessa At Wilton Manors Altessa At Wilton Manors","","$1,016,990","","3","3","2","2,374","Townhouse","2025","2","","No","",""
"1001","A11914832","X","3370","2536 Manor Way","Altessa At Wilton Manors Altessa At Wilton Manors","","$1,009,990","","4","2","2","2,179","Townhouse","2025","2","","No","",""
"1001","F10524888","X","3160","1 N Fort Lauderdale Beach Boulevard Unit#1607","Ritz Carlton Ritz Carlton","","$1,000,000","","1","1","1","859","Condo","2007","1","","No","",""
"1001","A11879825","X","3260","1180 N Federal Hwy Unit#609","RIVA RIVA Residences","","$1,000,000","","2","2","","¤1,411","Condo","2018","2","","Yes","",""
"1001","F10533965","X","3270","1742 NE 7th St","VICTORIA PARK CORR AMEN P ","","$1,000,000","","2","2","0","1,667","Single","1950","1","Yes","No","","6,147"
"1001","F10475766","X","3470","915 W Las Olas Blvd","SAILBOAT BEND SAILBOAT BEND","","$1,000,000","","3","3","1","2,560","Townhouse","2006","2","","No","",""
"1001","F10479948","X","3480","1700-1710 SW 21st St #1-2","Osceola Park 9-46 B ","","$1,000,000","","4","2","0","1,265","Single","1955","1","No","No","","11,391"
"1001","F10452750","X","3480","1700-1710 SW 21st St #1-2","Osceola Park 9-46 B ","","$1,000,000","","4","2","0","1,265","Single","1955","1","No","No","","11,391"
"1001","A11767669","X","3270","615 NE 13th Ave","PROGRESSO ","","$999,999","","3","2","0","¤1,752","Single","1946","0","Yes","No","Attached","¤6,750"
"1001","A11662577","X","3270","540 NE 11th Ave","Victoria Park ","","$999,999","","3","2","1","¤1,036","Single","1941","0","Yes","No","Detached","¤6,500"
"1001","F10449709","X","3270","726 NE 15th AVE Unit#726","VICTORIA PARK VICTORIA PARK","","$999,999","","3","3","1","2,456","Townhouse","2007","2","","No","",""
"1001","F10537631","X","3370","2117 NE 29th Street","Coral Shores 30-44 B ","","$999,999","","3","2","0","2,000","Single","1958","2","No","No","","7,000"
"1001","F10422058","X","3370","2009 NE 24th St","Coral Point 31-27 B ","","$999,999","","2","2","0","1,740","Single","1957","0","No","Yes","","6,188"
"1001","F10536489","X","3470","915 W Las Olas Blvd Unit#915","SAILBOAT BEND SAILBOAT BEND","","$999,999","","3","3","1","2,560","Townhouse","2006","2","","No","",""
"1001","F10488102","X","3600","904 SE 12th St","Everglade Land Sales Co F ","","$999,999","","2","1","0","1,379","Single","1952","0","No","No","","10,125"
"1001","A11535921","X","3080","1801 NE 13th St Unit#1823","Galleria Villages Galleria Villages","","$999,000","","3","3","1","¤2,036","Townhouse","2024","2","","No","",""
"1001","A11813048","X","3160","3101 Bayshore Dr Unit#1208","FORT LAUDERDALE RESIDENCE W FORT LAUDERDALE","","$999,000","","2","2","0","¤1,214","Condo","2011","1","","Yes","",""
"1001","R11075773","X","3160","3101 Bayshore Dr Drive Unit##2106","no ","","$999,000","","2","2","0","1,176","Condo","2011","1","No","Yes","",""
"1001","F10426822","X","3160","2821 N Ocean Blvd Unit#208S","Sapphire Fort Lauderdale Sapphire Fort Lauderdale","","$999,000","","2","2","0","1,500","Condo","2009","2","","No","",""
"1001","A11724479","X","3170","1662 S Ocean Ln Unit#158","OCEANAGE CONDO OCEANAGE CONDO","","$999,000","","3","2","0","¤1,273","Condo","1973","0","","Yes","",""
"1001","F10464277","X","3280","70 Isle Of Venice Dr Unit#203","VILLA CONTESSA CONDO VILLA CONTESSA CONDO","","$999,000","","3","3","0","1,794","Condo","1999","1","","Yes","",""
"1001","R10968729","X","3280","333 Sunset Drive Unit#208","FOUR SEASONS CONDO ","","$999,000","","3","2","1","1,770","Condo","1959","1","No","Yes","","0"
"1001","F10428215","X","3370","2949 NE 1st Ave","Almar Estates Resub 32-36 ","","$999,000","","3","2","0","1,519","Single","1954","0","Yes","Yes","","9,002"
"1001","A11523914","X","3370","806 NE 22nd Dr","WILTON MANORS ","","$999,000","","3","2","0","¤1,372","Single","1958","0","Yes","No","Attached","¤7,500"
"1001","F10532369","X","3380","1110 NE 17th Way","Lakes of Treasure Village Lakes of Treasure Village","","$999,000","","4","4","0","2,534","Townhouse","2010","2","No","No","",""
"1001","A11535072","X","3490","2601 SW 13th Ave","DEVONSHIRE ","","$999,000","","5","2","0","¤1,600","Single","1951","6","No","No","Detached","¤9,367"
"1001","A11866447","X","3600","1524 SE 12TH ST Unit#5","LA CASA DEL RIO VISTA CON La casa del rio","","$999,000","","2","2","1","¤1,208","Condo","1981","2","","No","",""
"1001","A11766128","X","3600","1524 SE 12TH ST Unit#5","LA CASA DEL RIO VISTA CON La casa del rio","","$999,000","","2","2","1","¤1,208","Condo","1981","2","","No","",""
"1001","A11723398","X","3800","333 Las Olas Way Unit#1204","LAS OLAS RIVER HOUSE CONDO LAS OLAS RIVER HOUSE COND","","$999,000","","2","3","0","¤2,129","Condo","2004","1","","Yes","",""
"1001","F10437406","X","3370","2818 NE 21st Avenue","Coral Shores 30-44 B ","","$998,891","","3","2","0","1,662","Single","1953","0","Yes","No","","7,000"
"1001","F10477724","X","3270","1634 NE 5th Ct Unit#1634","Lauderdale Treasure Villa Lauderdale Treasure Villa","","$998,000","","4","3","1","2,535","Townhouse","2005","2","","No","",""
"1001","F10450680","X","3370","2627 NE 10th Ave","Wilton Manors ","","$998,000","","4","3","1","1,840","Single","1951","0","No","No","","7,811"
"1001","A11477903","X","3400","2101 NW 14th Ave","HILL-MONT HEIGHTS ","","$998,000","","4","4","0","¤2,996","Single","1985","1","No","No","Attached","¤14,571"
"1001","F10425145","X","3380","1604 NE 16th Ave","Progresso 2-18 D ","","$996,000","","4","3","0","1,520","Single","1954","0","No","No","","6,748"
"1001","F10524418","X","3160","777 Bayshore Drive Unit#705","AMERICAS ON THE PARK AMERICAS ON THE PARK","","$995,000","","2","2","1","1,820","Condo","1976","1","","","",""
"1001","A11691312","X","3160","3101 Bayshore Dr Unit#1605","FORT LAUDERDALE RESIDENCE W Fort Lauderdale","","$995,000","","2","2","0","¤1,176","Condo","2011","1","","Yes","",""
"1001","F10460243","X","3160","777 Bayshore Dr Unit#705","AMERICAS ON THE PARK AMERICAS ON THE PARK","","$995,000","","2","2","1","1,820","Condo","1976","1","","Yes","",""
"1001","A11556082","X","3160","3101 Bayshore Dr Unit#1408","FORT LAUDERDALE RESIDENCE W FORT LAUDERDALE RESIDEN","","$995,000","","2","2","0","¤1,214","Condo","2011","1","","Yes","",""
"1001","F10490493","X","3170","2100 S Ocean Ln Unit#709","POINT OF AMERICAS POINT OF AMERICAS","","$995,000","","2","2","0","1,513","Condo","1970","1","","Yes","",""
"1001","F10468086","X","3170","2000 S OCEAN DR Unit#1208/9","Everglades House Everglades House","","$995,000","","3","3","1","2,335","Condo","1965","0","","Yes","",""
"1001","F10463555","X","3170","1 Las Olas Circle Unit#404","Venetian Condominium Venetian Condominium","","$995,000","","2","2","0","1,500","Condo","1970","1","","Yes","",""
"1001","F10466891","X","3260","2119 NE 15TH STREET","Lauder Gate Isles 28-17 B ","","$995,000","","3","2","0","2,233","Single","1960","2","Yes","No","","8,050"
"1001","A11864712","X","3270","542 NE 17th Ave Unit#542","VICTORIA PARK CORR AMEN P Victoria Park","","$995,000","","3","3","1","¤2,008","Townhouse","2007","1","","No","",""
"1001","F10500286","X","3370","2720 NE 1st Way","Babco Manors 39-15 B ","","$995,000","","5","4","0","2,544","Single","1956","0","No","No","","7,452"
"1001","F10438107","X","3370","403 NE 27th St","Sunset Manors Amd 27-26 B ","","$995,000","","3","2","0","1,624","Single","1952","1","No","No","","10,811"
"1001","F10481143","X","3380","1517 NE 17th Ter","Progresso 2-18 D ","","$995,000","","4","4","0","2,766","Single","1953","0","Yes","No","","6,750"
"1001","F10476676","X","3380","1732 NE 18th Ave","Lakeland Resub 27-22 B ","","$995,000","","3","2","0","1,519","Single","1951","0","No","Yes","","11,022"
"1001","R10989993","X","3470","824 Himmarshee Street","Bryan Sub ","","$995,000","","3","2","1","3,189","Single","2009","2","Yes","No","Garden Apartment","3,025"
"1001","R11009328","X","3600","801 SE 12th Ct Court","EVERGLADE LAND SALES CO FI ","","$995,000","","3","3","1","2,192","Townhouse","2008","2","No","No","","2,742"
"1001","F10516850","X","3170","1922 S Ocean Lane Unit#10","Ocean Lane Villas Ocean Lane Villas","","$990,000","","2","2","0","940","Co-Op","1956","0","","Yes","",""
"1001","F10441568","X","3370","1126 NE 2nd Ave Unit#1126","Silver Engrave Silver Engrave","","$990,000","","4","3","0","2,249","Townhouse","2021","1","","No","",""
"1001","F10521520","X","3600","810 SE 10th St","Rio Vista Isles ","","$990,000","","3","2","0","2,337","Single","1977","2","No","No","",""
"1001","F10463513","X","3370","108 NE 26 Dr","Sunset Manors Amd 27-26 B ","","$989,000","","4","2","0","1,900","Single","1952","0","Yes","No","","13,288"
"1001","F10438373","X","3470","717 SW 12th Ave","Riverside Add Amd 1-13 B ","","$989,000","","3","2","0","1,833","Single","1959","0","No","No","","6,476"
"1001","A11814230","X","3160","2001 N Ocean Blvd Unit#701","Fort Lauderdale beach Vue","","$988,500","","3","3","0","¤1,686","Condo","2005","2","","No","",""
"1001","F10448803","X","3160","777 Bayshore Drive Unit#1705","Americas on The Park Americas on The Park","","$988,000","","2","2","1","1,820","Condo","1976","1","","Yes","",""
"1001","R10961509","X","3470","809 SW 10 Street","CROISSANT PARK ","","$988,000","","3","2","1","3,250","Single","2023","1","No","No","",""
"1001","F10435018","X","3170","3101 Bayshore Dr Unit#507","Fort Lauderdale Residence Fort Lauderdale Residence","","$985,000","","2","2","0","1,283","Condo","2011","1","","Yes","",""
"1001","F10533777","X","3400","2012 NW 12th Avenue","Hillmont Heights Rev & Ad ","","$985,000","","6","4","0","3,558","Single","1956","0","No","No","","7,150"
"1001","A11791675","X","3160","3101 Bayshore Dr Unit#1605","FORT LAUDERDALE RESIDENCE W Fort Lauderdale","","$978,000","","2","2","0","¤1,176","Condo","2011","1","","Yes","",""
"1001","A11815741","X","3080","1801 NE 13th St Unit#1823","Galleria Villages Galleria Villages","","$975,000","","3","3","1","2,036","Townhouse","2024","2","","No","",""
"1001","F10433728","X","3160","3101 Bayshore Drive Unit#1908","W Residences W Residences","","$975,000","","2","2","0","1,214","Condo","2010","1","","Yes","",""
"1001","F10478753","X","3170","100 S Birch Rd Unit#1403F","JACKSON TOWER LAS OLAS CO JACKSON TOWER LAS OLAS CO","","$975,000","","2","2","0","1,722","Condo","2001","1","","Yes","",""
"1001","A11392173","X","3170","2200 S Ocean Ln Unit#2903","POINT OF AMERICAS II POINT OF AMERICAS","","$975,000","","2","2","","¤1,258","Condo","1971","1","","Yes","",""
"1001","A11598257","X","3480","423 SW 16th St","LAUDERDALE ","","$975,000","","3","2","1","¤2,675","Single","2007","2","Yes","No","Attached","¤3,375"
"1001","F10440710","X","3560","2617 NW 6th Ave","MICKELS 3RD ADD TO WILTON ","","$975,000","","3","2","1","1,887","Single","1959","1","Yes","No","","9,773"
"1001","F10460110","X","3370","2110 NE 30th St","Coral Shores 30-44 B ","","$974,000","","4","3","0","2,251","Single","1955","0","Yes","No","","7,002"
