"PERIOD_BEGIN"	"PERIOD_END"	"PERIOD_DURATION"	"REGION_TYPE"	"REGION_TYPE_ID"	"TABLE_ID"	"IS_SEASONALLY_ADJUSTED"	"REGION"	"CITY"	"STATE"	"STATE_CODE"	"PROPERTY_TYPE"	"PROPERTY_TYPE_ID"	"MEDIAN_SALE_PRICE"	"MEDIAN_SALE_PRICE_MOM"	"MEDIAN_SALE_PRICE_YOY"	"MEDIAN_LIST_PRICE"	"MEDIAN_LIST_PRICE_MOM"	"MEDIAN_LIST_PRICE_YOY"	"MEDIAN_PPSF"	"MEDIAN_PPSF_MOM"	"MEDIAN_PPSF_YOY"	"MEDIAN_LIST_PPSF"	"MEDIAN_LIST_PPSF_MOM"	"MEDIAN_LIST_PPSF_YOY"	"HOMES_SOLD"	"HOMES_SOLD_MOM"	"HOMES_SOLD_YOY"	"PENDING_SALES"	"PENDING_SALES_MOM"	"PENDING_SALES_YOY"	"NEW_LISTINGS"	"NEW_LISTINGS_MOM"	"NEW_LISTINGS_YOY"	"INVENTORY"	"INVENTORY_MOM"	"INVENTORY_YOY"	"MONTHS_OF_SUPPLY"	"MONTHS_OF_SUPPLY_MOM"	"MONTHS_OF_SUPPLY_YOY"	"MEDIAN_DOM"	"MEDIAN_DOM_MOM"	"MEDIAN_DOM_YOY"	"AVG_SALE_TO_LIST"	"AVG_SALE_TO_LIST_MOM"	"AVG_SALE_TO_LIST_YOY"	"SOLD_ABOVE_LIST"	"SOLD_ABOVE_LIST_MOM"	"SOLD_ABOVE_LIST_YOY"	"PRICE_DROPS"	"PRICE_DROPS_MOM"	"PRICE_DROPS_YOY"	"OFF_MARKET_IN_TWO_WEEKS"	"OFF_MARKET_IN_TWO_WEEKS_MOM"	"OFF_MARKET_IN_TWO_WEEKS_YOY"	"PARENT_METRO_REGION"	"PARENT_METRO_REGION_METRO_CODE"	"LAST_UPDATED"
"2018-03-01"	"2018-05-31"	90	"neighborhood"	1	143694	false	"Fort Lauderdale, FL - Sunrise Intracoastal"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	167000	0.04375	0.03726708075	215000	0.0487804878	-0.3856862028	382.978723404	0.4768617021	0.3466760634	287.142460428	-0.07683698973	-0.1054285131	5	4	0.25	10	0.6666666667	0.1111111111	8	0.1428571429	-0.2	13	-0.07142857143	0.3	NA	NA	NA	244	139	217	0.9473617056	0.005631275932	-0.003537192309	0	0	0	NA	NA	NA	0.1	-0.06666666667	-0.1222222222	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-05-01"	"2022-07-31"	90	"neighborhood"	1	56336	false	"Fort Lauderdale, FL - Croissant Park"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	547500	-0.1042944785	0.03791469194	485000	0.010627214	-0.1181818182	405.385546908	0.08739297598	0.1825751585	422.075637643	-0.04499030422	0.2318632327	8	0.3333333333	0.3333333333	6	-0.25	0.2	9	0.2857142857	0.2857142857	5	0.6666666667	0.25	NA	NA	NA	48.5	0	-2	0.9850990401	-0.00194417543	-0.01325982283	0.375	-0.125	0.04166666667	NA	NA	NA	0.6666666667	0.04166666667	-0.1333333333	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-02-01"	"2021-04-30"	90	"neighborhood"	1	139342	false	"Fort Lauderdale, FL - Central Beach"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	730000	0	0.1213517665	570450	-0.09774614472	-0.3995263158	539.140067853	-0.04385861397	0.2358511584	604.805965751	0	-0.1032450797	23	0.3529411765	0.2777777778	26	0.1304347826	0.7333333333	26	-0.1333333333	0.3	60	0	-0.09090909091	NA	NA	NA	182	3	92	0.9162852395	0.0009360312011	0.04592533199	0	0	-0.05555555556	NA	NA	NA	0	-0.04347826087	-0.06666666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-05-01"	"2020-07-31"	90	"neighborhood"	1	399343	false	"Fort Lauderdale, FL - Lauderdale Park"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	145000	0	NA	NA	NA	NA	195.945945946	0	NA	NA	NA	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94	0	NA	0.9731543624	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-07-01"	"2019-09-30"	90	"neighborhood"	1	130040	false	"Fort Lauderdale, FL - Lake Estates"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	790000	0	NA	NA	NA	NA	291.512915129	0	NA	NA	NA	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	236	0	NA	0.9813664596	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-02-01"	"2014-04-30"	90	"neighborhood"	1	56181	false	"Fort Lauderdale, FL - Coral Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	815000	0	NA	591500	0	NA	271.13277592	0	NA	204.019435229	0	NA	2	0	NA	4	1	NA	2	0	NA	4	-0.2	NA	NA	NA	NA	288.5	0	NA	0.8854843901	0	NA	0	0	NA	NA	NA	NA	0.25	-0.25	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-02-01"	"2020-04-30"	90	"neighborhood"	1	56014	false	"Fort Lauderdale, FL - Landings"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	1515000	0	3.967213115	1495000	-0.002002670227	2.746867168	366.114885703	0	0.5604896768	540.882778582	0.1255169641	0.8530996449	2	0	-0.3333333333	3	0	-0.6666666667	1	-0.8	-0.8	8	0	0.1428571429	NA	NA	NA	85	0	72	0.9134994808	0	-0.01711164309	0	0	0	NA	NA	NA	0	0	-0.5555555556	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2024-01-01"	"2024-03-31"	90	"neighborhood"	1	141186	false	"Fort Lauderdale, FL - Riviera Isles"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	835000	NA	-0.6935779817	539949.5	NA	-0.282935591	430.412371134	NA	-0.4809779627	365.807384639	NA	-0.1525613937	1	NA	-0.6666666667	2	NA	-0.6	6	NA	0	9	NA	1.25	NA	NA	NA	32	NA	-98	0.9488636364	NA	0.0547119446	0	NA	0	NA	NA	NA	0	NA	-0.4	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-03-01"	"2021-05-31"	90	"neighborhood"	1	133131	false	"Fort Lauderdale, FL - Sunset"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	295000	0	NA	347500	0.07768646302	NA	194.078947368	-0.1512196685	NA	264.829583711	0.1048391959	NA	5	0	NA	8	0.6	NA	8	0.3333333333	NA	2	-0.3333333333	NA	NA	NA	NA	51	0	NA	0.9849360633	0.0008106993734	NA	0.2	0	NA	NA	NA	NA	0.5	-0.1	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-12-01"	"2017-02-28"	90	"neighborhood"	1	56287	false	"Fort Lauderdale, FL - Poinsettia Heights"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	225000	0	NA	387000	0	NA	137.278828554	0	NA	192.710454456	0	NA	1	0	NA	2	-0.3333333333	NA	2	0	NA	NA	NA	NA	NA	NA	NA	11	0	NA	0.9782608696	0	NA	0	0	NA	NA	NA	NA	0.5	0.1666666667	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-06-01"	"2015-08-31"	90	"neighborhood"	1	141186	false	"Fort Lauderdale, FL - Riviera Isles"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	315000	0	-0.8531468531	779000	0	-0.1097142857	258.496974377	0	-0.4552920899	455.555555556	0	0.2667774215	2	0	0	2	-0.3333333333	0	3	0	-0.25	3	0	-0.25	NA	NA	NA	125.5	0	-65	0.9638554217	0	0.05734093699	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-09-01"	"2016-11-30"	90	"neighborhood"	1	56071	false	"Fort Lauderdale, FL - Knoll Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	492500	0.2012195122	0.3873239437	379900	-0.1829228949	0.08542857143	224.096702456	0.05234805876	0.07124536357	203.854707191	-0.04035697563	-0.07057124381	2	0	1	3	2	0	3	0.5	0	1	-0.6666666667	-0.75	NA	NA	NA	100	-56	17	1.009421766	0.06743256743	0.09682536544	0.5	0.5	0.5	NA	NA	NA	0.6666666667	-0.3333333333	0.6666666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-01-01"	"2025-03-31"	90	"neighborhood"	1	141726	false	"Fort Lauderdale, FL - Harbor Drive"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	215000	NA	NA	NA	NA	NA	202.830188679	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	235	NA	NA	0.5733333333	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-12-01"	"2017-02-28"	90	"neighborhood"	1	549441	false	"Fort Lauderdale, FL - Riverland Village"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	275000	0.1494252874	0.2222222222	257447.5	-0.08054464286	-0.05523853211	183.668043717	0.007630324501	0.2508026268	179.292152969	-0.03566434868	0.09429392879	6	0.5	0.2	7	0.1666666667	1.333333333	4	-0.2	0	8	-0.1111111111	1.666666667	NA	NA	NA	64.5	9.5	-13.5	0.9718955903	-0.03718137991	0.007979222987	0.1666666667	-0.08333333333	0.1666666667	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-07-01"	"2020-09-30"	90	"neighborhood"	1	129196	false	"Fort Lauderdale, FL - Harbordale"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	343000	-0.3014256619	0.6490384615	585000	0.1381322957	0.02362204724	208.004851425	0.08759507042	-0.1099792415	238.289205703	0.09168678786	-0.005089257998	3	0.5	2	2	0	NA	3	0.5	0.5	5	0.6666666667	0	NA	NA	NA	72	-171.5	-138	0.9740749974	0.004366512762	0.02862045194	0	0	0	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-11-01"	"2019-01-31"	90	"neighborhood"	1	55983	false	"Fort Lauderdale, FL - Melrose Park"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	215000	-0.1115702479	-0.02272727273	249900	-0.07255520505	-0.03847633705	157.126823793	0.007983397921	-0.1388574516	161.063372718	-0.005297343213	-0.03127702373	7	-0.2222222222	0.1666666667	13	0.3	0.4444444444	17	-0.15	0.5454545455	13	-0.1875	-0.07142857143	NA	NA	NA	13	-15	-26.5	0.972478311	0.002091670909	-0.0263901508	0.4285714286	0.09523809524	-0.07142857143	NA	NA	NA	0.3846153846	-0.01538461538	0.2735042735	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-12-01"	"2019-02-28"	90	"neighborhood"	1	141726	false	"Fort Lauderdale, FL - Harbor Drive"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	1600000	NA	NA	384000	NA	NA	602.86360211	NA	NA	362.264150943	NA	NA	1	NA	NA	2	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	121	NA	NA	0.8913649025	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-12-01"	"2020-02-29"	90	"neighborhood"	1	55674	false	"Fort Lauderdale, FL - River Oaks"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	292500	NA	NA	312500	NA	NA	187.379884689	NA	NA	225.801347607	NA	NA	1	NA	NA	1	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	46	NA	NA	0.9435483871	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-12-01"	"2019-02-28"	90	"neighborhood"	1	132015	false	"Fort Lauderdale, FL - Poinciana Park"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	599000	NA	NA	NA	NA	NA	219.574780059	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	188	NA	NA	1	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2023-03-01"	"2023-05-31"	90	"neighborhood"	1	143142	false	"Fort Lauderdale, FL - Lauderdale West"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	400000	0.08108108108	0.3651877133	437500	-0.02756168037	0.001718376323	328.159041394	0.04600694444	-0.1241625585	304.127799987	-0.04058652788	-0.1038858281	4	0.3333333333	3	5	0.6666666667	0.6666666667	2	-0.3333333333	-0.5	NA	NA	NA	NA	NA	NA	88.5	11.5	-180.5	0.9874561129	-0.01056272151	0.01403418604	0.25	-0.08333333333	0.25	NA	NA	NA	0.4	-0.2666666667	0.4	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-12-01"	"2020-02-29"	90	"neighborhood"	1	136053	false	"Fort Lauderdale, FL - Home Beautiful Park"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	172000	0	NA	NA	NA	NA	162.878787879	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	73	0	NA	1.012360212	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-02-01"	"2019-04-30"	90	"neighborhood"	1	55986	false	"Fort Lauderdale, FL - Bermuda Riviera"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	759000	0	-0.2771428571	1438000	0	0.1151609151	382.367758186	0	-0.1802763584	519.884309472	0.519047469	-0.02397032475	1	0	0	1	0	-0.5	1	-0.6666666667	-0.8	5	-0.2857142857	-0.2857142857	NA	NA	NA	232	0	229	0.9921568627	0	0.1164270879	0	0	0	NA	NA	NA	0	0	-0.5	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2013-05-01"	"2013-07-31"	90	"neighborhood"	1	136351	false	"Fort Lauderdale, FL - Dolphin Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	355000	0.09230769231	-0.05333333333	419500	0	0.1985714286	183.477393617	-0.09672667758	-0.2171631206	277.814569536	0	0.2700094607	2	1	1	4	1	3	1	NA	NA	2	-0.5	NA	NA	NA	NA	89	55	NA	0.9713176196	-0.006405338869	0.03358318596	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-10-01"	"2018-12-31"	90	"neighborhood"	1	55875	false	"Fort Lauderdale, FL - Rio Vista"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	135000	0	NA	NA	NA	NA	241.071428571	0	NA	NA	NA	NA	1	0	NA	1	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	71	0	NA	0.8709677419	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-06-01"	"2021-08-31"	90	"neighborhood"	1	399412	false	"Fort Lauderdale, FL - Palm Aire Village East"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	460500	0	0.5505050505	475000	0.05555555556	0.08323831243	299.609629148	0.1847106985	0.5676412627	292.353823088	-0.001449275362	0.3595218795	1	-0.8	-0.5	3	-0.4	-0.25	3	0	-0.4	3	0.5	0	NA	NA	NA	11	-50	-106.5	1.023333333	0.03917648244	0.03993572279	1	0.8	1	NA	NA	NA	0.6666666667	0.06666666667	0.1666666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-04-01"	"2015-06-30"	90	"neighborhood"	1	145286	false	"Fort Lauderdale, FL - Edgewood"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	101000	-0.2215799615	-0.3952095808	229000	0.1455727864	1.54727475	99.476439791	-0.01357226822	-0.0822329503	172.166427547	0.3144016227	1.144898764	3	0.5	-0.4	5	0.25	0.25	7	-0.2222222222	6	8	-0.1111111111	3	NA	NA	NA	71	31.5	-16	0.9868250792	0.2116470336	0.06204131438	0.3333333333	0.3333333333	0.3333333333	NA	NA	NA	0.2	-0.05	-0.05	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2023-07-01"	"2023-09-30"	90	"neighborhood"	1	134211	false	"Fort Lauderdale, FL - Middle River Terrace"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	460000	-0.03157894737	NA	639949.5	0.09411779791	NA	369.181380417	0.09645560314	NA	424.246032528	0.03404677386	NA	1	-0.5	NA	1	0	NA	8	0.3333333333	NA	8	0.1428571429	NA	NA	NA	NA	30	-74	NA	1.082352941	0.08235294118	NA	1	1	NA	NA	NA	NA	1	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-08-01"	"2019-10-31"	90	"neighborhood"	1	549571	false	"Fort Lauderdale, FL - Middle River Park"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	133500	NA	NA	139000	NA	NA	278.125	NA	NA	289.583333333	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	42	NA	NA	0.9604316547	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-04-01"	"2025-06-30"	90	"neighborhood"	1	133131	false	"Fort Lauderdale, FL - Sunset"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	525000	0	0.03448275862	499000	-0.1073345259	0.01836734694	417.367639782	0.1762178939	-0.003402346428	373.595505618	-0.02845993406	-0.105557014	10	0.4285714286	0.6666666667	8	-0.2727272727	0.6	9	-0.1	0.125	11	0.1	0.375	NA	NA	NA	84	-6	64	0.9736851516	0.0001970337329	-0.008388069913	0	-0.1428571429	-0.1666666667	NA	NA	NA	0.375	0.01136363636	-0.225	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2023-09-01"	"2023-11-30"	90	"neighborhood"	1	56033	false	"Fort Lauderdale, FL - Riverside Park"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	552000	0.003636363636	0.08023483366	1140000	-0.03389830508	0.8109610802	415.389659091	0.006767270987	0.2785693707	525.327846568	0.1468174006	0.293513701	10	0.4285714286	1	9	0.125	0.8	14	0.07692307692	2.5	22	0.1	0.8333333333	NA	NA	NA	63.5	1.5	-34.5	0.9683452221	-0.006123071955	-0.00551268101	0.1	-0.04285714286	-0.3	NA	NA	NA	0.3333333333	0.2083333333	0.3333333333	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2013-05-01"	"2013-07-31"	90	"neighborhood"	1	134211	false	"Fort Lauderdale, FL - Middle River Terrace"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	157750	-0.08550724638	0.4606481481	204500	0.0225	-0.3911878535	96.787891284	-0.06299066078	0.2656878091	143.179378489	0.02802793755	-0.2097214417	2	0	-0.3333333333	3	0.5	0.5	8	NA	NA	5	-0.1666666667	NA	NA	NA	NA	92.5	54.5	NA	0.9518518519	0.02080228917	0.09695427377	0.5	0.5	0.5	NA	NA	NA	0.3333333333	-0.1666666667	0.3333333333	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-12-01"	"2017-02-28"	90	"neighborhood"	1	136351	false	"Fort Lauderdale, FL - Dolphin Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	3130000	NA	NA	2900000	NA	NA	653.990806519	NA	NA	444.92175514	NA	NA	1	NA	NA	2	NA	NA	1	NA	NA	3	NA	NA	NA	NA	NA	653	NA	NA	0.8470906631	NA	NA	0	NA	NA	NA	NA	NA	0.5	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-08-01"	"2015-10-31"	90	"neighborhood"	1	56033	false	"Fort Lauderdale, FL - Riverside Park"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	182500	-0.4552238806	0.4807302231	235000	-0.1893756468	0.3909440663	105.583531413	-0.3382676242	0.05111234903	133.61838589	-0.2164496171	0.05364494087	4	0	1	2	-0.3333333333	-0.6	9	2	0.5	11	1.2	0.1	NA	NA	NA	181.5	131.5	151.5	0.9656226791	0.007689581083	-0.2889484195	0.25	0.25	-0.75	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-08-01"	"2016-10-31"	90	"neighborhood"	1	141202	false	"Fort Lauderdale, FL - Harbour Inlet"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	599900	0	-0.5102857143	599000	0	0.04192033397	370.308641975	0	-0.2938440917	252.529510961	0	-0.3147572846	1	0	0	3	0.5	2	1	0	0	NA	NA	NA	NA	NA	NA	110	0	-19	1	0	0.07547169811	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-12-01"	"2021-02-28"	90	"neighborhood"	1	135256	false	"Fort Lauderdale, FL - Lake Aire Palm View"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	244500	0.00824742268	-0.1451048951	219900	0	-0.01390134529	169.566715103	-0.06805914838	-0.1746962678	218.265826605	0	-0.04766244071	4	-0.3333333333	3	8	-0.1111111111	7	6	0.5	2	4	0.3333333333	1	NA	NA	NA	26	-13	-39	0.9518025223	-0.01929824547	0.01409760429	0	-0.3333333333	0	NA	NA	NA	0.25	0.02777777778	0.25	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-01-01"	"2025-03-31"	90	"neighborhood"	1	55984	false	"Fort Lauderdale, FL - Victoria Park"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	2450000	0.1893203883	0.75	1790000	0.05917222436	0.3519637462	816.730523627	0.1046454937	0.1774156692	771.645944054	-0.02299215495	0.02957327345	7	-0.125	0.1666666667	9	0.2857142857	0.5	13	0	0.1818181818	22	0.04761904762	-0.04347826087	NA	NA	NA	133	20.5	-6	0.9584416661	0.03155718588	0.004174884044	0	0	-0.1666666667	NA	NA	NA	0.1111111111	0.1111111111	0.1111111111	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-11-01"	"2022-01-31"	90	"neighborhood"	1	135500	false	"Fort Lauderdale, FL - Flagler Village"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	320500	0.2374517375	-0.1278911565	420000	0	0.4242115972	397.803892133	0.413733832	0.1668295084	430.769230769	0.06536585366	0.4840173232	4	-0.4285714286	-0.5	7	0.4	-0.2222222222	1	-0.6666666667	-0.8571428571	1	-0.5	-0.9	NA	NA	NA	47	-4	-136	0.9797619048	0.00688567362	0.01606762508	0	0	-0.375	NA	NA	NA	0	0	-0.1111111111	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-09-01"	"2022-11-30"	90	"neighborhood"	1	143693	false	"Fort Lauderdale, FL - Las Olas Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	815000	NA	-0.7825216811	3275000	NA	-0.1586384072	209.727225939	NA	-0.722901759	597.19183078	NA	-0.4057787241	1	NA	-0.5	1	NA	0	3	NA	-0.25	6	NA	0.2	NA	NA	NA	NA	NA	NA	1	NA	0.07142857143	0	NA	0	NA	NA	NA	1	NA	1	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2013-06-01"	"2013-08-31"	90	"neighborhood"	1	145286	false	"Fort Lauderdale, FL - Edgewood"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	165000	0	NA	NA	NA	NA	109.271523179	0	NA	NA	NA	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83	0	NA	1	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-12-01"	"2015-02-28"	90	"neighborhood"	1	56181	false	"Fort Lauderdale, FL - Coral Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	800000	0	NA	205000	0.2062371286	NA	301.235600149	0	NA	306.590909091	0.001013384427	NA	2	0	NA	3	0	NA	5	0.25	NA	19	0.1176470588	NA	NA	NA	NA	386	0	NA	0.9642857143	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-05-01"	"2015-07-31"	90	"neighborhood"	1	56287	false	"Fort Lauderdale, FL - Poinsettia Heights"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	265000	0.009523809524	-0.3205128205	301200	-0.004297520661	0.02101694915	233.038348083	0.1413567217	0.06123718468	220.397643169	-0.01604696639	-0.07879364843	3	-0.25	-0.25	5	-0.1666666667	0.25	8	-0.1111111111	0.6	8	0	0	NA	NA	NA	32.5	-119.5	-103	1.000774957	0.05646504963	0.03495538866	0.3333333333	0.3333333333	0.3333333333	NA	NA	NA	0.4	0.2333333333	0.4	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2023-04-01"	"2023-06-30"	90	"neighborhood"	1	395943	false	"Fort Lauderdale, FL - Beach Way Heights"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	320000	-0.3131573299	-0.3319415449	NA	NA	NA	380.047505938	-0.0619132178	0.2774039344	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166	117	140	0.9726443769	-0.006342805281	-0.0273556231	0	0	0	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2013-12-01"	"2014-02-28"	90	"neighborhood"	1	549571	false	"Fort Lauderdale, FL - Middle River Park"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	370000	0	NA	432499.5	0.08125145313	NA	226.854690374	0	NA	277.39773006	-0.09776162738	NA	1	0	NA	NA	NA	NA	2	1	NA	2	0	NA	NA	NA	NA	76	0	NA	0.9273182957	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2017-04-01"	"2017-06-30"	90	"neighborhood"	1	143142	false	"Fort Lauderdale, FL - Lauderdale West"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	242000	-0.1135531136	0.3949171984	157000	0	-0.06824925816	212.670998857	0.2533269671	0.8177326772	127.435064935	0	0.03152441721	2	0	-0.5	1	-0.5	-0.6666666667	1	0	-0.75	1	-0.5	-0.6666666667	NA	NA	NA	130	124	101	0.9724577556	-0.01026002818	-0.02337343344	0	0	-0.5	NA	NA	NA	0	-0.5	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
