status,area,neighborhood,list_price,sale_price,beds,fbaths,hbaths,sqft,ptype,year_built,garage,pool,waterfront,lot_sqft,baths,age,ask_ppsf,sale_ppsf,discount,geo
Sold,3370,Coral Shores,1045000.0,1000000.0,2,2,0.0,1189.0,Single Family,1954.0,0.0,True,True,,2.0,72.0,878.8898233809924,841.0428931875525,0.0430622009569378,Coral Shores
Sold,3380,Poinsettia Heights,1045000.0,930000.0,3,2,1.0,1909.0,Single Family,1956.0,2.0,True,True,8401.0,2.5,70.0,547.4070193818753,487.16605552645365,0.11004784688995216,Poinsettia Heights
Sold,3170,Oceanage,1040000.0,1010004.0,2,2,0.0,1264.0,Condo,1973.0,0.0,False,True,,2.0,53.0,822.7848101265823,799.0537974683544,0.02884230769230769,Oceanage
Sold,3480,Marina Landings,1040000.0,1040000.0,4,3,1.0,2738.0,Single Family,2025.0,2.0,False,False,4050.0,3.5,1.0,379.8392987582177,379.8392987582177,0.0,Marina Landings
Sold,3160,Ocean Resort Residence,1035000.0,987500.0,2,2,0.0,1113.0,Condo,2009.0,2.0,False,True,,2.0,17.0,929.9191374663072,887.2416891284815,0.04589371980676329,AREA_3160
Sold,3270,Americas On Park Cond,1035000.0,1000000.0,3,2,1.0,2200.0,Condo,1976.0,1.0,False,True,,2.5,50.0,470.45454545454544,454.54545454545456,0.033816425120772944,AREA_3270
Sold,3270,Halls,1025000.0,940000.0,3,2,0.0,1208.0,Single Family,1941.0,1.0,False,False,7800.0,2.0,85.0,848.5099337748344,778.1456953642385,0.08292682926829269,Halls
Sold,3370,Middle River Manor,1025000.0,975000.0,3,2,0.0,1840.0,Single Family,1956.0,0.0,True,True,7000.0,2.0,70.0,557.0652173913044,529.8913043478261,0.04878048780487805,Middle River Manor
Sold,3370,Middle River Manor,1025000.0,1005000.0,3,2,1.0,1854.0,Single Family,1956.0,0.0,True,True,7000.0,2.5,70.0,552.8586839266451,542.0711974110033,0.01951219512195122,Middle River Manor
Sold,3600,Rio Vista,1025000.0,950000.0,3,2,0.0,1483.0,Single Family,1957.0,0.0,False,False,6250.0,2.0,69.0,691.1665542818611,640.5933917734322,0.07317073170731707,Rio Vista
Sold,3270,Victoria Park,1024000.0,1005000.0,3,3,1.0,2436.0,Single Family,2018.0,2.0,True,False,,3.5,8.0,420.36124794745484,412.5615763546798,0.0185546875,Victoria Park
Sold,3170,Oceanage,1020000.0,1020000.0,2,2,0.0,1273.0,Condo,1973.0,1.0,False,True,,2.0,53.0,801.2568735271013,801.2568735271013,0.0,Oceanage
Sold,3500,Symphony Condominiums,1020000.0,1016000.0,3,3,0.0,1818.0,Condo,2006.0,1.0,False,True,,3.0,20.0,561.0561056105611,558.8558855885589,0.00392156862745098,AREA_3500
Sold,3480,Georgian Oaks,1015000.0,980000.0,4,2,1.0,3108.0,Single Family,2012.0,2.0,True,False,6533.0,2.5,14.0,326.5765765765766,315.31531531531533,0.034482758620689655,AREA_3480
Sold,3470,Tarpon River,1010000.0,965000.0,3,3,1.0,2675.0,Townhouse,2010.0,2.0,False,False,,3.5,16.0,377.5700934579439,360.74766355140184,0.04455445544554455,Tarpon River
Sold,3170,Oceanage,1000000.0,937500.0,2,2,0.0,1264.0,Condo,1973.0,1.0,False,False,,2.0,53.0,791.1392405063291,741.6930379746835,0.0625,Oceanage
Sold,3260,Coral Ridge Galt,1000000.0,1050000.0,3,2,0.0,2238.0,Single Family,1961.0,1.0,True,False,10000.0,2.0,65.0,446.82752457551385,469.16890080428954,-0.05,Coral Ridge Galt
Sold,3260,Coral Ridge,1000000.0,975000.0,3,3,1.0,2602.0,Townhouse,2016.0,2.0,False,False,,3.5,10.0,384.3197540353574,374.71176018447346,0.025,Coral Ridge
Sold,3260,Coral Ridge,1000000.0,940000.0,2,2,0.0,1288.0,Condo,1996.0,1.0,False,True,,2.0,30.0,776.3975155279503,729.8136645962733,0.06,Coral Ridge
Sold,3270,Stranahans,1000000.0,1000000.0,3,2,0.0,1479.0,Single Family,1941.0,0.0,False,False,8400.0,2.0,85.0,676.132521974307,676.132521974307,0.0,AREA_3270
Sold,3360,Ocean Boulevard Park,1000000.0,1000000.0,4,3,0.0,1991.0,Single Family,1981.0,0.0,True,False,5501.0,3.0,45.0,502.26017076845807,502.26017076845807,0.0,AREA_3360
Sold,3370,Middle River Manor,1000000.0,925000.0,3,3,0.0,1624.0,Single Family,1955.0,0.0,True,True,7000.0,3.0,71.0,615.7635467980296,569.5812807881773,0.075,Middle River Manor
Sold,3600,Rio Vista,1000000.0,1072500.0,3,2,0.0,1189.0,Single Family,1960.0,1.0,False,False,6000.0,2.0,66.0,841.0428931875525,902.0185029436501,-0.0725,Rio Vista
Sold,3800,River House,1000000.0,975000.0,2,2,1.0,1522.0,Condo,2004.0,0.0,False,False,,2.5,22.0,657.030223390276,640.6044678055191,0.025,AREA_3800
Sold,3160,Fort Lauderdale Residences Fort Lauderd,999999.0,940000.0,2,2,0.0,1463.0,Condo,2010.0,1.0,False,True,,2.0,16.0,683.5263157894736,642.5153793574847,0.05999905999906,AREA_3160
Sold,3390,Babco Park,999999.0,950000.0,3,4,0.0,2199.0,Single Family,1957.0,2.0,True,False,10114.0,4.0,69.0,454.75170532060025,432.0145520691223,0.04999904999905,AREA_3390
Sold,3570,River Vista,999999.0,977500.0,3,2,0.0,1449.0,Single Family,1961.0,2.0,True,True,6900.0,2.0,65.0,690.1304347826087,674.6031746031746,0.022499022499022497,AREA_3570
Sold,3270,Victoria Mews,999950.0,941000.0,4,2,1.0,2330.0,Townhouse,1998.0,2.0,False,False,,2.5,28.0,429.16309012875536,403.862660944206,0.05895294764738237,AREA_3270
Sold,3390,March Estates,999950.0,1100000.0,6,4,0.0,4568.0,Single Family,2018.0,2.0,True,True,11530.0,4.0,8.0,218.90323992994746,240.80560420315237,-0.10005500275013751,AREA_3390
Sold,3470,Sailboat Bend,999950.0,955000.0,3,3,0.0,2050.0,Single Family,1928.0,0.0,False,False,6750.0,3.0,98.0,487.780487804878,465.8536585365854,0.04495224761238062,AREA_3470
Sold,3370,Middle River Estates,999900.0,965000.0,3,3,0.0,1860.0,Single Family,1956.0,1.0,True,True,7927.0,3.0,70.0,537.5806451612904,518.8172043010753,0.0349034903490349,Middle River Estates
Sold,3370,Coral Shores,999500.0,901309.0,3,3,1.0,1833.0,Single Family,1955.0,2.0,True,True,10526.0,3.5,71.0,545.2809601745772,491.7124931805783,0.09824012006003001,Coral Shores
Sold,3160,Fort Lauderdale Residence Residences,999000.0,925000.0,2,2,0.0,1255.0,Condo,2011.0,1.0,False,True,,2.0,15.0,796.01593625498,737.0517928286853,0.07407407407407407,AREA_3160
Sold,3170,Paramount,999000.0,1050000.0,1,1,1.0,1536.0,Condo,2017.0,2.0,False,False,,1.5,9.0,650.390625,683.59375,-0.05105105105105105,Paramount
Sold,3170,Venetian Condominium,999000.0,880000.0,2,2,0.0,1500.0,Condo,1971.0,1.0,False,True,,2.0,55.0,666.0,586.6666666666666,0.11911911911911911,Venetian Condominium
Sold,3170,Oceanage,999000.0,885000.0,2,2,0.0,1264.0,Condo,1973.0,1.0,False,False,,2.0,53.0,790.3481012658228,700.1582278481013,0.11411411411411411,Oceanage
Sold,3260,Venetian Villas,999000.0,990000.0,3,3,2.0,2845.0,Townhouse,2005.0,2.0,False,False,,4.0,21.0,351.1423550087873,347.97891036906856,0.009009009009009009,AREA_3260
Sold,3260,Coral Ridge Galt,999000.0,900000.0,3,2,0.0,1856.0,Single Family,1954.0,2.0,True,False,10395.0,2.0,72.0,538.2543103448276,484.91379310344826,0.0990990990990991,Coral Ridge Galt
Sold,3270,Progresso,999000.0,960000.0,3,2,1.0,1976.0,Townhouse,2020.0,2.0,False,False,,2.5,6.0,505.5668016194332,485.82995951417,0.03903903903903904,Progresso
Sold,3270,Victoria Park,999000.0,999000.0,3,4,0.0,1838.0,Townhouse,2014.0,2.0,False,False,,4.0,12.0,543.525571273123,543.525571273123,0.0,Victoria Park
Sold,3280,Las Olas,999000.0,952000.0,3,2,0.0,1650.0,Condo,2005.0,1.0,False,False,,2.0,21.0,605.4545454545455,576.969696969697,0.04704704704704705,Las Olas
Sold,3280,Villa Contessa,999000.0,940000.0,2,2,1.0,2141.0,Condo,2000.0,1.0,False,True,,2.5,26.0,466.6043904717422,439.0471742176553,0.05905905905905906,AREA_3280
Sold,3370,Almar Estates,999000.0,960000.0,3,2,0.0,1519.0,Single Family,1954.0,0.0,True,True,,2.0,72.0,657.6695194206715,631.9947333772219,0.03903903903903904,Almar Estates
Sold,3370,Sunset Manors,999000.0,945000.0,3,2,0.0,1860.0,Single Family,1952.0,1.0,True,False,10298.0,2.0,74.0,537.0967741935484,508.06451612903226,0.05405405405405406,Sunset Manors
Sold,3370,Coral Shores,999000.0,975000.0,3,2,0.0,1594.0,Single Family,1976.0,1.0,True,True,7172.0,2.0,50.0,626.7252195734003,611.6687578419071,0.024024024024024024,Coral Shores
Sold,3370,Petite,999000.0,1010000.0,3,3,0.0,1791.0,Single Family,1951.0,0.0,True,False,6249.0,3.0,75.0,557.7889447236181,563.9307649357901,-0.011011011011011011,AREA_3370
Sold,3470,Tarpon River,999000.0,965000.0,3,3,1.0,2538.0,Townhouse,2021.0,2.0,False,False,,3.5,5.0,393.6170212765957,380.220646178093,0.03403403403403404,Tarpon River
Sold,3480,South New River Isles,999000.0,915000.0,2,2,0.0,1376.0,Single Family,1956.0,1.0,False,True,6890.0,2.0,70.0,726.0174418604652,664.9709302325581,0.08408408408408409,South New River Isles
Sold,3380,Progresso,998900.0,994000.0,3,2,2.0,2433.0,Townhouse,2006.0,2.0,True,False,4623.0,3.0,20.0,410.5630908343609,408.54911631730374,0.004905395935529082,Progresso
Sold,3480,South New River Isles,998700.0,925000.0,2,2,0.0,1182.0,Single Family,1956.0,0.0,False,True,6890.0,2.0,70.0,844.9238578680203,782.5719120135363,0.07379593471512967,South New River Isles
Sold,3170,Paramount Ft Lauderdale Paramount,998000.0,1200000.0,2,2,1.0,1501.0,Condo,2018.0,2.0,False,True,,2.5,8.0,664.890073284477,799.4670219853431,-0.20240480961923848,AREA_3170
Sold,3280,Colee Hammock,998000.0,985000.0,4,3,1.0,2400.0,Townhouse,1997.0,0.0,False,False,3492.0,3.5,29.0,415.8333333333333,410.4166666666667,0.013026052104208416,Colee Hammock
Sold,3700,Bamboo Flats,998000.0,920000.0,4,4,1.0,2762.0,Townhouse,2007.0,2.0,False,False,,4.5,19.0,361.3323678493845,333.09196234612597,0.0781563126252505,AREA_3700
Sold,3270,Macarthur Park,997000.0,935000.0,3,2,0.0,1754.0,Single Family,1946.0,1.0,True,False,7217.0,2.0,80.0,568.4150513112885,533.0672748004561,0.062186559679037114,AREA_3270
Sold,3270,Victoria Mews,997000.0,925000.0,4,2,1.0,2330.0,Townhouse,1999.0,2.0,False,False,,2.5,27.0,427.8969957081545,396.9957081545064,0.07221664994984955,AREA_3270
Sold,3370,Pelican Perch,997000.0,989000.0,3,2,1.0,2785.0,Townhouse,2008.0,2.0,False,False,,2.5,18.0,357.98922800718134,355.11669658886893,0.00802407221664995,AREA_3370
Sold,3370,Placido Place,995900.0,1000000.0,3,3,0.0,1785.0,Single Family,1954.0,1.0,True,False,7132.0,3.0,72.0,557.9271708683474,560.2240896358544,-0.0041168792047394315,AREA_3370
Sold,3160,Fort Lauderdale Residen,995000.0,970000.0,2,2,0.0,1176.0,Condo,2010.0,1.0,False,True,,2.0,16.0,846.0884353741496,824.8299319727892,0.02512562814070352,AREA_3160
Sold,3160,Fountains On Ocean,995000.0,950000.0,3,3,1.0,2150.0,Condo,2008.0,2.0,False,False,,3.5,18.0,462.7906976744186,441.86046511627904,0.04522613065326633,AREA_3160
Sold,3170,Everglades House,995000.0,985000.0,3,3,1.0,2335.0,Condo,1965.0,0.0,False,True,,3.5,61.0,426.12419700214133,421.84154175588867,0.010050251256281407,AREA_3170
Sold,3170,Oceanage,995000.0,937500.0,3,2,0.0,1273.0,Condo,1973.0,0.0,False,True,,2.0,53.0,781.618224666143,736.4493322859387,0.05778894472361809,Oceanage
Sold,3170,Jackson Tower,995000.0,900000.0,2,2,0.0,1722.0,Condo,2001.0,1.0,False,False,,2.0,25.0,577.8164924506387,522.6480836236934,0.09547738693467336,AREA_3170
Sold,3170,Point Americas,995000.0,980000.0,2,2,0.0,1813.0,Condo,1969.0,1.0,False,True,,2.0,57.0,548.8141202426916,540.5405405405405,0.01507537688442211,Point Americas
Sold,3260,Bella Vista Townhomes,995000.0,925000.0,3,3,1.0,2722.0,Townhouse,2004.0,2.0,False,False,,3.5,22.0,365.54004408523144,339.8236590742101,0.07035175879396985,AREA_3260
Sold,3260,Lauder Gate Isles,995000.0,1010000.0,3,2,0.0,2233.0,Single Family,1960.0,2.0,True,False,8050.0,2.0,66.0,445.58889386475596,452.3063143752799,-0.01507537688442211,AREA_3260
Sold,3270,Enclave Victoria Park,995000.0,930000.0,3,2,1.0,2501.0,Townhouse,1995.0,2.0,False,False,,2.5,31.0,397.84086365453817,371.8512594962015,0.06532663316582915,AREA_3270
Sold,3370,Coral Estates,995000.0,975000.0,3,2,0.0,1772.0,Single Family,1954.0,0.0,True,False,7147.0,2.0,72.0,561.5124153498871,550.2257336343115,0.020100502512562814,Coral Estates
Sold,3390,Babco Heights,995000.0,970000.0,4,3,0.0,1837.0,Single Family,1957.0,0.0,True,False,8404.0,3.0,69.0,541.6439847577573,528.0348394120849,0.02512562814070352,AREA_3390
Sold,3500,Symphony South,995000.0,975000.0,3,2,1.0,1620.0,Condo,2005.0,2.0,False,False,,2.5,21.0,614.1975308641976,601.8518518518518,0.020100502512562814,AREA_3500
Sold,3470,Tarpon River,993000.0,935000.0,5,4,0.0,2960.0,Townhouse,2008.0,2.0,False,False,,4.0,18.0,335.47297297297297,315.8783783783784,0.05840886203423968,Tarpon River
Sold,,Las Oals River House,990000.0,970000.0,2,2,1.0,1522.0,Condo,2004.0,1.0,False,True,0.0,2.5,22.0,650.4599211563732,637.3193166885677,0.020202020202020204,
Sold,3260,Coral Ridge Galt,989000.0,775000.0,4,3,0.0,1850.0,Single Family,1954.0,0.0,True,False,10000.0,3.0,72.0,534.5945945945946,418.9189189189189,0.21638018200202225,Coral Ridge Galt
Sold,3370,Pointe Middle River,989000.0,979000.0,3,2,2.0,2152.0,Townhouse,2018.0,2.0,False,True,,3.0,8.0,459.5724907063197,454.9256505576208,0.010111223458038422,AREA_3370
Sold,3370,Coral Point,989000.0,920000.0,2,2,0.0,1740.0,Single Family,1957.0,0.0,False,True,6188.0,2.0,69.0,568.3908045977012,528.735632183908,0.06976744186046512,Coral Point
Sold,3390,Babco Park,989000.0,860000.0,4,3,0.0,1960.0,Single Family,1957.0,0.0,True,False,11807.0,3.0,69.0,504.59183673469386,438.7755102040816,0.13043478260869565,AREA_3390
Sold,3470,Bryan Place In Sw,989000.0,960000.0,3,2,0.0,1920.0,Single Family,1946.0,0.0,True,False,10001.0,2.0,80.0,515.1041666666666,500.0,0.029322548028311426,AREA_3470
Sold,3380,Progresso,980000.0,970000.0,3,2,0.0,1630.0,Single Family,1950.0,0.0,False,False,6009.0,2.0,76.0,601.2269938650306,595.0920245398773,0.01020408163265306,Progresso
Sold,3270,Graceland Park Enclave Ii,979000.0,900000.0,3,2,1.0,2502.0,Townhouse,2002.0,2.0,False,False,,2.5,24.0,391.28697042366105,359.71223021582733,0.08069458631256383,AREA_3270
Sold,3370,Sunset Manors Amen,978000.0,978000.0,3,2,0.0,1632.0,Single Family,1985.0,2.0,True,False,10701.0,2.0,41.0,599.2647058823529,599.2647058823529,0.0,AREA_3370
Sold,3050,Sailboat Bend,975000.0,860000.0,3,2,0.0,1208.0,Single Family,1956.0,0.0,False,False,7000.0,2.0,70.0,807.1192052980133,711.9205298013245,0.11794871794871795,AREA_3050
Sold,3160,Sapphire Fort Lauderdale,975000.0,889000.0,2,2,0.0,1468.0,Condo,2009.0,1.0,False,False,,2.0,17.0,664.1689373297003,605.5858310626703,0.0882051282051282,AREA_3160
Sold,3160,Vue,975000.0,950000.0,3,3,0.0,1685.0,Condo,2005.0,1.0,False,True,,3.0,21.0,578.6350148367952,563.7982195845698,0.02564102564102564,AREA_3160
Sold,3170,Oceanage,975000.0,925000.0,2,2,0.0,1264.0,Condo,1973.0,0.0,False,True,,2.0,53.0,771.3607594936709,731.8037974683544,0.05128205128205128,Oceanage
Sold,3260,Coral Ridge,975000.0,935000.0,3,2,0.0,1796.0,Single Family,1950.0,2.0,False,False,10000.0,2.0,76.0,542.8730512249443,520.6013363028953,0.041025641025641026,Coral Ridge
Sold,3270,Progresso,975000.0,935000.0,3,3,1.0,2436.0,Single Family,2018.0,2.0,True,False,2919.0,3.5,8.0,400.2463054187192,383.8259441707718,0.041025641025641026,Progresso
Sold,3270,Victoria Park,975000.0,950000.0,3,2,0.0,2079.0,Single Family,1950.0,1.0,True,False,6000.0,2.0,76.0,468.97546897546897,456.95045695045695,0.02564102564102564,Victoria Park
Sold,3270,Halls,975000.0,975000.0,3,2,0.0,1260.0,Single Family,1956.0,1.0,True,False,6000.0,2.0,70.0,773.8095238095239,773.8095238095239,0.0,Halls
Sold,3270,Victoria Park,975000.0,925000.0,3,3,0.0,1912.0,Single Family,1951.0,0.0,True,False,6500.0,3.0,75.0,509.93723849372384,483.78661087866107,0.05128205128205128,Victoria Park
Sold,3280,Las Olas,975000.0,950000.0,3,2,0.0,1650.0,Condo,2005.0,1.0,False,False,,2.0,21.0,590.9090909090909,575.7575757575758,0.02564102564102564,Las Olas
Sold,3370,Amadale,975000.0,950000.0,3,2,1.0,1521.0,Single Family,1953.0,0.0,True,False,8073.0,2.5,73.0,641.025641025641,624.5890861275477,0.02564102564102564,Amadale
Sold,3370,Sunset Manors,975000.0,915000.0,3,2,0.0,1684.0,Single Family,1952.0,0.0,True,False,10708.0,2.0,74.0,578.978622327791,543.3491686460808,0.06153846153846154,Sunset Manors
Sold,3390,Villas,975000.0,955000.0,4,2,0.0,1720.0,Single Family,1962.0,2.0,True,True,,2.0,64.0,566.8604651162791,555.2325581395348,0.020512820512820513,AREA_3390
Sold,3470,Riverside,975000.0,850000.0,3,2,0.0,1496.0,Single Family,1956.0,0.0,True,True,8185.0,2.0,70.0,651.7379679144385,568.1818181818181,0.1282051282051282,Riverside
Sold,3600,Rio Vista,975000.0,925000.0,2,1,0.0,1200.0,Single Family,1924.0,0.0,False,False,6250.0,1.0,102.0,812.5,770.8333333333334,0.05128205128205128,Rio Vista
Sold,3270,Village Victoria Park,974900.0,900000.0,3,3,1.0,2436.0,Single Family,2018.0,2.0,False,False,2583.0,3.5,8.0,400.20525451559934,369.4581280788177,0.076828392655657,AREA_3270
Sold,3270,Victoria Park,974900.0,937500.0,2,2,0.0,1303.0,Single Family,1951.0,1.0,True,False,6699.0,2.0,75.0,748.1964696853415,719.4934765924789,0.038362909016309364,Victoria Park
Sold,3370,Wilton Manors,970000.0,800000.0,3,3,0.0,1200.0,Single Family,1952.0,2.0,True,False,12512.0,3.0,74.0,808.3333333333334,666.6666666666666,0.17525773195876287,Wilton Manors
Sold,3270,Village Victoria Park,969900.0,945000.0,3,3,1.0,2250.0,Single Family,2018.0,2.0,False,False,2919.0,3.5,8.0,431.06666666666666,420.0,0.02567274976801732,AREA_3270
Sold,3700,Bamboo Flats Townhomes,969000.0,910000.0,3,4,0.0,2842.0,Townhouse,2006.0,2.0,False,False,970.0,4.0,20.0,340.9570724841661,320.1970443349754,0.0608875128998968,AREA_3700
Sold,3380,Progresso,960000.0,940000.0,4,3,0.0,2320.0,Single Family,1946.0,0.0,True,False,6756.0,3.0,80.0,413.7931034482759,405.17241379310343,0.020833333333333332,Progresso
Sold,3270,La Victoria Park Estates,959000.0,950000.0,3,3,1.0,2564.0,Townhouse,2004.0,2.0,False,False,,3.5,22.0,374.02496099843995,370.5148205928237,0.009384775808133473,AREA_3270
Sold,3470,Lauderdale,959000.0,947500.0,3,4,0.0,2932.0,Single Family,2007.0,2.0,False,False,2492.0,4.0,19.0,327.0804911323329,323.15825375170533,0.011991657977059436,Lauderdale
Sold,3160,Residence,950000.0,900000.0,2,2,0.0,1176.0,Condo,2011.0,1.0,False,True,,2.0,15.0,807.8231292517007,765.3061224489796,0.05263157894736842,AREA_3160
Sold,3160,Fort Lauderdale Residence Residences,950000.0,900000.0,2,2,0.0,1176.0,Condo,2011.0,0.0,False,False,,2.0,15.0,807.8231292517007,765.3061224489796,0.05263157894736842,AREA_3160
Sold,3270,Central Park Victoria,950000.0,870000.0,2,2,0.0,1375.0,Single Family,1941.0,1.0,True,False,6803.0,2.0,85.0,690.9090909090909,632.7272727272727,0.08421052631578947,AREA_3270
Sold,3270,Victoria Highlands,950000.0,940000.0,3,2,0.0,1737.0,Single Family,1941.0,0.0,False,False,6982.0,2.0,85.0,546.9199769717904,541.1629245826138,0.010526315789473684,AREA_3270
Sold,3280,Venezia Las Olas,950000.0,850000.0,2,2,1.0,1730.0,Condo,2003.0,2.0,False,True,,2.5,23.0,549.1329479768787,491.32947976878614,0.10526315789473684,AREA_3280
Sold,3370,Tropical Manors,950000.0,950000.0,3,2,0.0,1598.0,Single Family,1960.0,,True,False,6998.0,2.0,66.0,594.4931163954943,594.4931163954943,0.0,Tropical Manors
Sold,3370,Pointe Middle River,950000.0,900000.0,3,2,2.0,2295.0,Townhouse,2017.0,2.0,False,True,,3.0,9.0,413.9433551198257,392.15686274509807,0.05263157894736842,AREA_3370
Sold,3390,Jenada Villas,950000.0,900000.0,4,3,0.0,2590.0,Single Family,1958.0,2.0,False,True,10235.0,3.0,68.0,366.7953667953668,347.4903474903475,0.05263157894736842,Jenada Villas
Sold,3480,Citrus Isles,950000.0,890000.0,3,2,0.0,1365.0,Single Family,1953.0,0.0,True,True,6360.0,2.0,73.0,695.9706959706959,652.014652014652,0.06315789473684211,AREA_3480
Sold,3600,Gordons,950000.0,900000.0,4,3,0.0,1504.0,Single Family,1924.0,0.0,False,False,6750.0,3.0,102.0,631.6489361702128,598.4042553191489,0.05263157894736842,AREA_3600
Sold,3600,Rio Vista,950000.0,950000.0,2,2,0.0,2066.0,Single Family,1924.0,0.0,True,False,6001.0,2.0,102.0,459.82575024201356,459.82575024201356,0.0,Rio Vista
Sold,3600,Rio Vista,950000.0,800000.0,3,2,0.0,1745.0,Single Family,1931.0,1.0,False,False,5708.0,2.0,95.0,544.4126074498568,458.45272206303724,0.15789473684210525,Rio Vista
Sold,3840,Riverside Amen,950000.0,715000.0,4,4,0.0,2983.0,Single Family,1947.0,0.0,False,False,12959.0,4.0,79.0,318.47133757961785,239.69158565202815,0.24736842105263157,AREA_3840
Sold,3270,Place,949999.0,925000.0,3,3,1.0,1871.0,Townhouse,2021.0,2.0,False,False,,3.5,5.0,507.74933190807053,494.38802779262426,0.026314764541857414,AREA_3270
Sold,3470,Lauderdale Tarpon River,949900.0,928000.0,3,3,1.0,2630.0,Townhouse,2007.0,2.0,False,False,,3.5,19.0,361.1787072243346,352.851711026616,0.023055058427202863,AREA_3470
Sold,3270,Stranahans,949000.0,949000.0,3,2,0.0,3120.0,Single Family,1938.0,0.0,False,False,7000.0,2.0,88.0,304.1666666666667,304.1666666666667,0.0,AREA_3270
Sold,3270,La Terrace Victoria Pa La Terrace,949000.0,900000.0,3,3,1.0,2212.0,Condo,2005.0,2.0,False,False,,3.5,21.0,429.0235081374322,406.871609403255,0.051633298208640675,AREA_3270
Sold,3280,Watergarden,949000.0,880000.0,2,2,0.0,1204.0,Condo,2004.0,1.0,False,True,,2.0,22.0,788.2059800664451,730.8970099667774,0.07270811380400422,Watergarden
Sold,3370,Coral Point,949000.0,963500.0,3,2,0.0,1678.0,Single Family,1961.0,0.0,False,True,7000.0,2.0,65.0,565.5542312276519,574.1954707985698,-0.015279241306638568,Coral Point
Sold,3370,Coral Point,949000.0,927000.0,4,4,0.0,2159.0,Single Family,1956.0,0.0,False,True,7000.0,4.0,70.0,439.5553496989347,429.3654469661881,0.023182297154899896,Coral Point
Sold,3380,Progresso,949000.0,885000.0,3,3,0.0,1809.0,Single Family,1948.0,,False,False,6299.0,3.0,78.0,524.5992260917634,489.2205638474295,0.06743940990516333,Progresso
Sold,3480,River Oaks,949000.0,925000.0,3,2,0.0,1900.0,Single Family,1952.0,0.0,True,False,8747.0,2.0,74.0,499.4736842105263,486.8421052631579,0.02528977871443625,River Oaks
